student_id,location,tablet_access,bandwidth_category,school_resource_level,teacher_qual
12709378,Rural,0,1,1,0.38493211590295734
5546325,Peri-urban,0,2,3,0.6049728419867035
4558239,Urban,0,3,3,0.8300264060762814
1335394,Rural,0,1,1,0.2996452873993562
10936542,Peri-urban,1,2,1,0.5219328070431006
326066,Urban,1,3,2,0.7701941949351684
1835142,Urban,1,3,3,0.7714935049803417
8253904,Rural,0,1,2,0.34209633543861034
6864125,Urban,1,3,2,0.8755437036706056
16298718,Urban,1,3,3,0.8036233687720815
5653459,Rural,0,1,1,0.3174704834282745
2928299,Urban,1,3,3,0.8956293695393082
13754018,Peri-urban,0,2,1,0.5745048260309397
10227622,Rural,1,1,2,0.4146920096150332
9519378,Urban,1,3,2,0.7629789177138917
4012448,Urban,1,3,2,0.8065525944421421
12535667,Urban,0,3,3,0.7425587824477868
10592552,Urban,1,3,3,0.787929303393198
3729632,Peri-urban,1,2,1,0.5912340978002807
1225623,Peri-urban,0,2,1,0.6069889489745415
11447500,Peri-urban,1,2,1,0.5150968800857713
9050168,Rural,0,1,1,0.3374099044598136
123233,Peri-urban,1,2,1,0.5808314277649693
3960007,Peri-urban,1,2,3,0.5376407472834959
2224227,Urban,1,3,2,0.8505857927011719
2059435,Urban,1,3,2,0.7832213101449912
4386556,Rural,0,3,2,0.8298935124423586
13391738,Peri-urban,0,2,1,0.3493608009369639
13652876,Peri-urban,0,2,1,0.587980328256612
2662086,Peri-urban,1,2,3,0.5936838278479607
5019673,Peri-urban,1,2,3,0.609554872950924
11587903,Urban,0,3,2,0.7981081317104893
7289756,Peri-urban,1,2,2,0.6156748054449356
2636943,Urban,1,3,3,0.8428947107313133
16262043,Urban,0,3,3,0.6890497570161681
2791702,Urban,1,3,2,0.86686081702015
6664038,Urban,1,3,2,0.7763873044950486
14397821,Urban,1,3,2,0.74319715907082
2580527,Rural,0,1,1,0.31760342272689446
4124025,Urban,0,3,2,0.7998257798398761
12094299,Peri-urban,0,2,1,0.561934526485637
8342667,Urban,1,3,2,0.8091321261639199
9338459,Peri-urban,0,2,2,0.5749311905556496
10839746,Urban,0,3,2,0.7627257349130647
1156902,Peri-urban,0,2,1,0.5672784711777994
11401400,Urban,0,3,3,0.8248111219077946
2478103,Peri-urban,0,2,1,0.5067994656514664
3489658,Urban,0,3,2,0.7919429845477319
12651943,Rural,1,1,1,0.3860335544915608
1698468,Urban,0,3,2,0.8764346009992965
3083842,Urban,1,3,3,0.9460643432720621
7743556,Rural,1,1,1,0.34372403630727333
4125814,Urban,0,3,3,0.6682911086878645
5733504,Urban,1,3,3,0.8194799947197798
11440235,Urban,0,2,2,0.5858405208615948
8368468,Rural,0,1,1,0.3745919044205052
7009206,Urban,1,3,3,0.7467700412396997
3178549,Rural,0,1,1,0.3091510458749912
11861679,Urban,1,3,3,0.8304083538770356
12784917,Urban,0,3,3,0.7436724370661553
8774110,Urban,1,3,3,0.7666622265570723
14931631,Peri-urban,1,2,2,0.6628306665228647
1463330,Peri-urban,0,2,3,0.6262244154812437
11317082,Peri-urban,0,2,1,0.5965533011669683
8780425,Rural,0,1,1,0.4762684040546604
5761121,Urban,1,3,2,0.7245694332523785
14579652,Urban,1,3,3,0.7669727234770572
9961926,Rural,0,1,2,0.33173216841628433
8381339,Peri-urban,0,2,1,0.6122723789419442
15132991,Urban,1,3,3,0.8452309525042015
15975911,Peri-urban,0,2,2,0.599085996610713
14911165,Rural,1,1,1,0.39855345200922754
9734024,Peri-urban,1,2,2,0.6502036806242631
5991526,Rural,0,1,1,0.3809090318820657
5950403,Rural,0,1,1,0.3616855347335765
7850750,Peri-urban,0,2,1,0.6014663556393991
13768908,Peri-urban,1,2,1,0.5761171130846988
9541996,Peri-urban,0,2,1,0.5870094268344105
10729803,Urban,1,3,3,0.7755266156748976
7832809,Rural,1,1,2,0.4751369450563221
9930308,Peri-urban,0,2,2,0.6079479792242382
6425175,Peri-urban,0,2,3,0.5907779773334269
11867547,Rural,1,1,1,0.4244224392993949
16119338,Peri-urban,0,2,1,0.5751753447048058
4723645,Peri-urban,0,2,2,0.6088908725048288
3751276,Urban,1,3,3,0.6273279345708911
14657519,Urban,1,3,2,0.7813931663662704
12957126,Urban,1,3,3,0.8123413671041467
12308724,Urban,1,3,3,0.8021916542475688
4404218,Urban,1,3,2,0.7133408387392468
768849,Peri-urban,1,2,2,0.6122285584661165
6208465,Urban,1,3,3,0.7467636304339033
7949650,Peri-urban,0,2,1,0.5399376059568493
61583,Urban,1,3,3,0.728239252016897
12753640,Urban,1,2,3,0.687973999102762
12076313,Urban,1,3,3,0.7546015764407921
10011809,Urban,1,3,3,0.6499923888716667
5285273,Rural,0,1,1,0.3111461409833325
8145297,Peri-urban,1,2,2,0.45958780799874344
15227729,Urban,1,3,3,0.8196044021690109
15619109,Peri-urban,0,2,3,0.5679300281133135
11798251,Urban,1,3,3,0.7712738888353242
1685906,Peri-urban,0,2,1,0.4977666304737932
8253614,Urban,0,3,2,0.7633652632358021
5062666,Urban,1,3,2,0.7910331650501768
12861342,Peri-urban,0,2,1,0.5293193471290175
10707112,Rural,0,1,1,0.3880928488922275
5428036,Rural,1,1,2,0.4611348735094297
13473166,Rural,0,1,1,0.4963355988906981
11967138,Peri-urban,0,2,1,0.5289950279331334
8831887,Urban,1,3,3,0.7998994813231259
15781539,Urban,1,3,2,0.8448103943031778
1192929,Urban,1,3,2,0.7567198669516828
3154173,Urban,1,3,2,0.8302197553587498
10977063,Peri-urban,0,2,2,0.5947802461554473
1523118,Urban,1,3,3,0.7902484669737362
5411599,Rural,0,1,1,0.34134268803375223
7449788,Rural,0,1,2,0.3506492089023181
8625581,Rural,1,1,1,0.4427419064650428
12375055,Peri-urban,0,2,1,0.5826537055744205
5317198,Urban,1,3,2,0.8715808642710475
3201878,Rural,0,1,1,0.402917780546777
8152789,Rural,1,1,1,0.46633334530077186
2643576,Urban,1,3,3,0.7716089946947303
6131128,Urban,1,3,2,0.808917155732421
5719650,Urban,1,3,2,0.8425258797463716
16225131,Peri-urban,0,2,1,0.5589608948910519
5982800,Urban,0,3,3,0.8178949025480092
6076585,Rural,0,1,2,0.40688334949963545
3005152,Urban,0,3,3,0.7672572476886016
5874769,Rural,1,1,1,0.3757144022189539
11881304,Peri-urban,1,2,1,0.6383300295270213
10714593,Peri-urban,0,2,3,0.457108553301228
13650578,Peri-urban,1,2,3,0.5995702464575623
5774321,Peri-urban,1,2,1,0.540969490876064
6517854,Rural,1,1,1,0.39253227819409414
7131487,Urban,0,1,2,0.7479072379774829
4228050,Rural,1,1,1,0.43282923940062934
8516121,Urban,0,3,3,0.7164122702856129
7182579,Urban,1,3,3,0.728061505077885
8221793,Urban,1,3,3,0.8357297432784893
8509688,Rural,0,1,2,0.2737443801124485
11421274,Urban,0,3,3,0.8696009407488935
534527,Rural,1,1,1,0.4874136042489842
3171847,Urban,1,3,3,0.7935713714525894
11472572,Urban,1,3,3,0.6961766711997266
12309561,Rural,1,1,2,0.395010367477531
13585088,Urban,1,3,3,0.8100662351902295
4092157,Rural,0,1,1,0.35366619285830475
12863761,Peri-urban,0,2,2,0.6294999230776792
13863417,Peri-urban,0,2,1,0.616852334902573
13183005,Rural,1,1,2,0.7689658453265688
11908323,Rural,0,1,1,0.4445753696058169
3846079,Rural,0,1,2,0.815167404131122
3770906,Peri-urban,1,2,2,0.6022808648532122
10248851,Urban,1,3,3,0.7336305902819
4595154,Urban,1,3,3,0.802066047221667
14426826,Peri-urban,0,2,1,0.5122484202904202
6294577,Peri-urban,1,2,1,0.5180291149425
10235551,Peri-urban,0,2,2,0.6037064646207895
11422726,Peri-urban,0,2,2,0.5527232807635409
7457239,Urban,1,3,3,0.7720954602562479
13812492,Urban,1,3,3,0.7642754544550022
12306996,Peri-urban,0,2,1,0.593589734556822
7802888,Peri-urban,1,2,3,0.6840883254543373
5660296,Urban,1,3,2,0.7719815866073882
14325718,Peri-urban,0,2,1,0.54505780377243
14880662,Peri-urban,0,2,2,0.6259906792128844
5332673,Peri-urban,1,3,2,0.7932323000885635
2274429,Urban,1,3,3,0.8123475989023752
3476318,Urban,1,3,2,0.8600428693650614
4713311,Urban,1,3,3,0.7813026782818147
15246161,Urban,0,3,3,0.8603360710350524
6998032,Urban,1,3,2,0.8565739366402436
7259109,Urban,0,3,3,0.7369567914186719
7924952,Rural,1,1,2,0.7680696312285998
6795607,Urban,1,3,3,0.8418250788768274
13486208,Rural,1,1,1,0.41801889937142667
5301887,Urban,0,3,3,0.8149368004974047
3527379,Peri-urban,1,2,2,0.8083517374646774
4902722,Peri-urban,0,2,3,0.65010330805257
14067703,Peri-urban,0,2,1,0.5821074542108673
7167926,Urban,1,3,2,0.7202695848422191
11564755,Peri-urban,0,2,2,0.6628872035479232
7728437,Urban,1,3,2,0.8354436830094802
13745317,Urban,1,3,2,0.7815473032579666
1708008,Peri-urban,0,2,3,0.6628204313261538
1109524,Peri-urban,1,2,3,0.5461343411274178
14105987,Urban,1,3,3,0.7784262323025858
15490930,Rural,0,1,1,0.35136944505905204
2811386,Urban,1,3,2,0.8275424686376902
6361761,Urban,1,3,3,0.807508528919092
9848648,Urban,1,3,2,0.6934155484141467
13470186,Peri-urban,0,2,3,0.5645012693191447
16315525,Rural,0,1,1,0.29840977311455474
15436019,Urban,1,3,2,0.8867573844145518
9397947,Urban,1,3,2,0.7674754182471595
1159397,Urban,1,3,2,0.748595901986554
7914088,Urban,1,3,2,0.7951861029918051
14597188,Urban,1,3,3,0.7667970857114722
14311794,Urban,1,3,3,0.862242374647722
544895,Urban,1,3,2,0.8035332533897499
9509761,Urban,0,3,2,0.5360321806907977
9746494,Urban,1,3,3,0.810199783091575
905655,Peri-urban,0,2,3,0.576697387437024
4471367,Urban,1,3,2,0.6810667673990773
10809631,Urban,1,3,3,0.8577822203522375
15864478,Peri-urban,0,2,1,0.6107541655938311
15435699,Peri-urban,0,2,2,0.7856817274571556
11131788,Urban,1,3,3,0.7845708019192935
9177060,Urban,1,3,3,0.8542182580614595
4573251,Urban,1,3,2,0.8568164988291783
4630368,Urban,1,3,3,0.8120875753750679
15448077,Peri-urban,1,2,2,0.5613073878284284
13701368,Urban,1,3,3,0.7354651033682713
14660557,Urban,0,3,3,0.8082950779508155
13482113,Peri-urban,0,2,1,0.5285709378983554
7270970,Peri-urban,0,2,3,0.5975407598294334
98102,Urban,0,3,2,0.7816619285257473
1681437,Urban,1,3,3,0.7910534959725752
13025753,Urban,1,3,3,0.876634810315438
14681789,Peri-urban,1,2,3,0.6034911292340999
12196082,Peri-urban,0,2,2,0.5758459131941476
12396898,Rural,0,1,1,0.33681884190130235
15614311,Peri-urban,0,2,2,0.8079060687543141
1146641,Urban,1,3,3,0.6904445707792032
9411258,Peri-urban,0,2,3,0.49542033518711076
4134199,Urban,0,3,3,0.4199877447359591
2390472,Urban,1,3,3,0.8054103447329437
9047072,Urban,1,3,2,0.8675194901078244
11274315,Urban,1,3,3,0.7521429519751712
2402518,Urban,1,3,3,0.775708082975304
8801263,Rural,0,1,1,0.3974816052937146
9299607,Urban,1,3,2,0.7451405384414431
6486153,Urban,1,3,2,0.8833624963677849
6599875,Urban,1,3,3,0.8638849683562765
5894410,Urban,1,3,3,0.7962834189157333
137056,Urban,0,3,3,0.7849310647581597
5708184,Rural,0,1,1,0.3048530184400852
4810695,Urban,1,3,3,0.8322706789982166
3167519,Urban,1,3,2,0.8101553135597696
4419661,Peri-urban,0,2,1,0.5576918294378722
4899580,Urban,0,3,3,0.749163509128823
11692449,Peri-urban,1,2,1,0.573250335578179
11758043,Peri-urban,0,1,2,0.3468846627176918
3440699,Urban,1,3,2,0.8197154561600617
9545557,Peri-urban,1,2,2,0.739516065109595
1446106,Peri-urban,0,2,1,0.6142136380005198
3738411,Urban,0,3,3,0.773405924142563
8720507,Urban,0,3,2,0.8597547703386089
4791527,Rural,1,1,1,0.2900370649951469
2504569,Rural,1,1,2,0.2402461803847684
12282628,Urban,1,3,3,0.8080484867559571
1835120,Peri-urban,0,2,3,0.5731586874196638
9417428,Urban,1,3,3,0.8797253945410936
14806042,Urban,1,3,3,0.9030346078659998
2632638,Rural,1,1,1,0.43007193111109876
6757223,Peri-urban,0,2,2,0.5916480977923003
9079109,Rural,1,1,2,0.4696508998436369
6556146,Urban,0,3,3,0.7714740504115455
4653567,Peri-urban,0,2,1,0.48772683651618876
12894441,Rural,1,1,1,0.4138451029600878
13591411,Urban,1,3,2,0.7657240476838845
5295356,Urban,0,3,3,0.8234312163695826
13386918,Urban,1,3,3,0.8750728063353785
3000775,Urban,1,3,3,0.8081710422691573
13549607,Urban,1,3,3,0.8346594801532503
13474768,Peri-urban,0,2,1,0.5705032635875286
4039544,Rural,0,1,1,0.4977072256451511
329041,Peri-urban,0,2,3,0.4842078903198407
11542183,Rural,0,1,1,0.35705052708728
12984679,Peri-urban,0,2,1,0.5557050280117746
1465645,Urban,0,3,2,0.8181776374029448
284324,Urban,1,3,3,0.8456224821772221
6261251,Rural,1,1,1,0.5282579693247191
13233124,Urban,0,3,3,0.8453227319546411
11954351,Urban,1,3,3,0.6609509545778968
3823210,Peri-urban,0,2,1,0.5246284973453331
6638786,Urban,1,3,3,0.7343868035255326
879714,Urban,1,3,2,0.9124851592296631
2358293,Urban,0,3,3,0.7270478030380291
13768159,Rural,0,1,2,0.40388348591172074
15434888,Peri-urban,1,2,1,0.540585333137691
428797,Urban,1,3,3,0.813992330857121
8703635,Rural,0,3,2,0.7621439960731354
2429068,Peri-urban,0,1,2,0.3866042618478496
3930456,Urban,0,3,3,0.8130323395766458
5054565,Peri-urban,1,2,2,0.66233121702952
1137237,Urban,1,3,3,0.8449790527083403
12767496,Rural,0,1,1,0.3403799737974027
15337057,Urban,0,3,2,0.814313334674477
13296806,Peri-urban,0,2,3,0.6551541155146299
10699707,Peri-urban,0,2,3,0.3772473591847214
11395639,Peri-urban,0,2,1,0.4097252765485872
3709432,Urban,0,3,2,0.39757792355360455
8125606,Urban,1,3,2,0.8187954305070023
171375,Peri-urban,1,2,3,0.5028375437579967
8459389,Urban,1,3,3,0.8314751793746302
6397951,Rural,0,1,2,0.3981979091713034
5446165,Peri-urban,1,2,1,0.5673612229460474
6383189,Urban,1,3,3,0.8480770222633311
4225450,Urban,1,3,3,0.8460604669616234
3510173,Peri-urban,0,2,1,0.5147677764962544
14255993,Urban,1,3,3,0.8561591471830561
5918476,Peri-urban,0,2,2,0.5610919460197372
10600154,Rural,0,1,1,0.3419425671508286
5600851,Rural,0,1,1,0.3216464519371313
13386907,Peri-urban,1,2,2,0.6368784943802215
13533489,Urban,1,3,3,0.7459293892563036
14978636,Urban,1,3,3,0.8068313708302317
12018040,Urban,0,3,2,0.8284878123425674
859331,Urban,1,3,3,0.7473055790035563
7565840,Urban,1,3,3,0.8291000179018392
3065713,Peri-urban,1,2,2,0.5712222021502881
9899200,Peri-urban,1,2,2,0.6326783247595127
779109,Urban,0,3,3,0.8754652744763403
2662415,Urban,0,3,3,0.8091279931947467
6369428,Rural,1,1,2,0.42402460062628416
658063,Rural,0,1,1,0.470420897190955
12611029,Peri-urban,0,2,1,0.3777865981808707
8718833,Rural,0,1,2,0.5022860580909131
1863168,Urban,0,3,2,0.8200081289644865
14990441,Rural,0,1,1,0.3454208446407112
14584045,Urban,1,3,3,0.8255468934036114
12492589,Urban,1,3,2,0.7918502720614722
318652,Rural,1,1,2,0.35340765575972327
