student_id,multimedia_engagement,performance_gain,prior_achievement,consistency,early_struggle,skill_coverage,session_duration_avg,total_interactions,peer_collaboration,location,tablet_access,bandwidth_category,school_resource_level,teacher_qual,peer_activity_index,content_modality_preference,cate,achievement_q
u100857,0.4,-0.1999999999999999,0.6,1.0,0.4,30,40266.63333333333,30,0.0333333333333333,Peri-urban,0,2,1,0.8873200194684052,0.46654699738903394,0.5041691951652935,0.9170493944801463,Q3
u100862,0.4878048780487805,0.543956043956044,0.3846153846153846,0.5,0.6153846153846154,41,32048.75609756097,41,0.0666666666666666,Rural,1,1,2,0.4508838274170905,0.6200682852807283,0.197928577627594,0.7411351175191876,Q1-Low
u100871,0.2666666666666666,0.0999999999999999,0.2,1.0,0.8,30,12133.3,30,0.0333333333333333,Urban,0,3,3,0.769795007219236,0.4625581395348837,0.42946368034554616,-0.34390194412023173,Q1-Low
u100887,0.5,0.1868131868131867,0.3846153846153846,1.0,0.6153846153846154,36,28574.925,40,0.0333333333333333,Urban,1,3,2,0.7793112294743517,0.617906976744186,0.26755326436227744,0.1817175338100056,Q1-Low
u101001,0.4811320754716981,0.0414098613251155,0.6704545454545454,0.5,0.3295454545454546,520,22613.122641509435,530,0.4333333333333333,Urban,1,3,3,0.7453939351349931,0.9563953488372093,0.3207521505549691,-0.18693397605701914,Q3
u101008,0.3,-0.1666666666666666,0.6666666666666666,1.0,0.3333333333333333,10,26599.9,10,0.0333333333333333,Urban,1,3,3,0.816438523256256,0.03523255813953488,0.34709726437150484,0.020913149638272364,Q3
u10103,0.4793577981651376,-0.0117146905999054,0.7103448275862069,0.5333333333333333,0.2896551724137931,432,36786.6743119266,436,0.5333333333333333,Urban,1,3,2,0.8414476653406551,0.9468604651162791,0.5551254835297625,0.28938897043634,Q4-High
u101061,0.4777777777777778,0.3999999999999999,0.3333333333333333,0.4545454545454545,0.6666666666666667,89,24322.244444444445,90,0.1666666666666666,Peri-urban,0,2,1,0.5326040990670582,0.7965078328981723,0.20926312756556567,0.3130772959511673,Q1-Low
u101203,0.5,-0.0218390804597701,0.6551724137931034,0.1666666666666666,0.3448275862068966,88,17374.954545454544,88,0.1333333333333333,Urban,1,3,2,0.8211814242627562,0.7773255813953488,0.4466059122572963,-0.17708575328344803,Q3
u101223,0.4666666666666667,0.1,0.7,1.0,0.3,30,30066.533333333333,30,0.0333333333333333,Rural,1,1,2,0.4265529617077466,0.44233687405159333,0.2981214233362209,0.28818214736133596,Q4-High
u101266,0.4333333333333333,0.1999999999999999,0.5,0.6666666666666666,0.5,30,38199.86666666667,30,0.0666666666666666,Rural,1,1,2,0.7131816743018158,0.44233687405159333,0.2997950109100793,-0.10538724733422408,Q2
u101272,0.5,-0.3,0.6,1.0,0.4,30,25533.2,30,0.0333333333333333,Rural,0,1,1,0.343530610228863,0.44233687405159333,0.492912948873501,0.15595958791782322,Q3
u101301,0.4685802948021722,0.0492220957337236,0.8344988344988346,0.5333333333333333,0.1655011655011654,1252,21289.704422032584,1289,0.5333333333333333,Peri-urban,1,2,3,0.6838727782513663,0.9902088772845953,0.2815060240910244,-0.10211970610596681,Q4-High
u101303,0.5,0.3351648351648352,0.3076923076923077,1.0,0.6923076923076923,40,39624.95,40,0.0333333333333333,Peri-urban,0,2,3,0.6733929130876357,0.6274477806788512,0.29685330414082756,0.2900109274379309,Q1-Low
u101437,0.4647887323943662,0.0597826086956522,0.5652173913043478,0.1538461538461538,0.4347826086956522,70,20450.647887323943,71,0.0666666666666666,Peri-urban,1,2,2,0.5729366035131223,0.7573433420365535,0.40017764652283117,-0.13354155083112734,Q2
u101474,0.5,0.0,0.4,1.0,0.6,30,28166.566666666666,30,0.0333333333333333,Rural,0,1,2,0.4772896772525666,0.44233687405159333,0.17290454627902885,0.20402264114184882,Q1-Low
u101613,0.4651162790697674,-0.1347809076682316,0.704225352112676,0.4545454545454545,0.295774647887324,179,24609.293023255814,215,0.3333333333333333,Peri-urban,1,2,3,0.5900775542672797,0.89588772845953,0.3025117856919123,-0.09752481889683295,Q4-High
u101652,0.4615384615384615,0.0999999999999999,0.5,1.0,0.5,13,19769.23076923077,13,0.0333333333333333,Urban,0,3,3,0.7910788648393403,0.16848837209302325,0.442525056783255,0.3529977835386981,Q2
u101823,0.4615384615384615,-0.0499999999999999,0.25,1.0,0.75,13,17461.53846153846,13,0.0333333333333333,Urban,1,3,2,0.8246064363355942,0.16848837209302325,0.07544998668702999,0.5057049121300022,Q1-Low
u101828,0.4666666666666667,-0.2,0.8,1.0,0.1999999999999999,30,26866.63333333333,30,0.0333333333333333,Urban,1,3,2,0.8106078615518847,0.4625581395348837,0.1616891895186843,-0.18454542486980666,Q4-High
u101833,0.4333333333333333,-0.1,0.2,1.0,0.8,30,29899.866666666665,30,0.0333333333333333,Rural,0,1,2,0.8384430822667077,0.44233687405159333,0.3095909375797926,0.1636235701289891,Q1-Low
u101845,0.4666666666666667,0.0999999999999999,0.4,1.0,0.6,30,25999.83333333333,30,0.0333333333333333,Peri-urban,1,2,1,0.5971473864630302,0.46654699738903394,0.46937168872586077,0.09659099722692095,Q1-Low
u10188,0.4958677685950413,-0.2091463414634146,0.575,0.4615384615384615,0.425,116,23776.84297520661,121,0.2,Urban,1,3,2,0.8256792699136568,0.8265116279069767,0.8128374326285992,-0.5712553392195449,Q3
u101905,0.4174228675136116,0.0236101211689238,0.6557377049180327,0.8666666666666667,0.3442622950819672,539,18522.67332123412,551,0.8666666666666667,Rural,1,1,1,0.391336919676698,0.9575113808801214,0.27137857554058564,0.3100141965737451,Q3
u101932,0.5,0.1,0.7,1.0,0.3,30,24299.8,30,0.0333333333333333,Rural,0,1,1,0.4957706894274309,0.44233687405159333,0.11444968666454716,0.4926973886853931,Q4-High
u101940,0.475,-0.043956043956044,0.6153846153846154,1.0,0.3846153846153846,40,15649.925,40,0.0333333333333333,Peri-urban,0,2,3,0.5718636093143898,0.6274477806788512,0.10835061329829057,0.22560192227398995,Q3
u102031,0.4,0.0,0.2,1.0,0.8,30,6433.166666666667,30,0.0333333333333333,Peri-urban,1,2,3,0.5473989330221816,0.46654699738903394,0.2801284540673569,-0.03475820188708396,Q1-Low
u102043,0.3333333333333333,0.2999999999999999,0.4,1.0,0.6,30,35066.46666666667,30,0.0333333333333333,Rural,0,1,1,0.2705285779789441,0.44233687405159333,0.7251247646742227,-0.36937158878111087,Q1-Low
u102045,0.5,0.1359189378057302,0.660377358490566,0.5384615384615384,0.339622641509434,150,19881.225,160,0.2333333333333333,Peri-urban,1,2,1,0.5941971455873505,0.8652088772845953,0.1006812023256057,0.3120346348424997,Q3
u102074,0.4666666666666667,0.0444444444444445,0.6666666666666666,0.75,0.3333333333333333,134,18244.40740740741,135,0.2,Rural,0,1,1,0.3746527677609322,0.8296661608497724,0.32753344786832983,0.8686345314492464,Q3
u102207,0.5,0.0,0.4,1.0,0.6,30,30699.9,30,0.0333333333333333,Rural,0,1,1,0.3950526031498903,0.44233687405159333,0.4335716694002951,0.1526921995652769,Q1-Low
u102364,0.5,0.1,0.1,1.0,0.9,30,14466.6,30,0.0333333333333333,Rural,1,1,1,0.4720348794016301,0.44233687405159333,0.23358238496218436,-0.07288134229444708,Q1-Low
u102375,0.5,0.2,0.6,1.0,0.4,30,27966.566666666666,30,0.0333333333333333,Peri-urban,1,2,2,0.5719128099356809,0.46654699738903394,0.5551886133069682,0.32089464262278494,Q3
u102384,0.4424778761061947,0.0047368421052631,0.64,1.0,0.36,202,19137.141592920358,226,0.4,Urban,1,3,2,0.7615205425929585,0.8902325581395348,0.6065124149754494,-0.17608013429316557,Q3
u1024,0.5,-0.25,0.25,0.3333333333333333,0.75,12,25250.0,12,0.0666666666666666,Peri-urban,1,2,3,0.671475266342151,0.13364882506527415,0.14348046526929162,0.06439158206357228,Q1-Low
u102436,0.5,0.2,0.6,1.0,0.4,30,28199.9,30,0.0333333333333333,Urban,1,3,2,0.8052718240761988,0.4625581395348837,0.48843173482006014,0.06148397451769637,Q3
u102438,0.4811320754716981,-0.0753968253968254,0.7142857142857143,0.4444444444444444,0.2857142857142857,100,27462.245283018867,106,0.1333333333333333,Urban,1,3,3,0.7517180546928247,0.807093023255814,0.45880042986834013,-0.07542447164583607,Q4-High
u102470,0.48,0.1577540106951871,0.6363636363636364,0.4375,0.3636363636363636,100,15989.95,100,0.2333333333333333,Peri-urban,1,2,1,0.6393338363761454,0.8121736292428199,0.324692876431175,-0.00821316893842512,Q3
u102485,0.4333333333333333,0.0999999999999999,0.4,1.0,0.6,30,41399.833333333336,30,0.0333333333333333,Urban,0,3,3,0.8020071423985252,0.4625581395348837,0.22453691704495995,0.29483234083449233,Q1-Low
u102537,0.5,-0.0999999999999999,0.5,1.0,0.5,30,33233.13333333333,30,0.0333333333333333,Urban,0,3,2,0.787586047067067,0.4625581395348837,0.6355838737720279,-0.300031061598048,Q2
u10254,0.4146341463414634,-0.1153846153846154,0.6153846153846154,0.6666666666666666,0.3846153846153846,41,26707.31707317073,41,0.0666666666666666,Rural,0,1,2,0.3977169235691632,0.6200682852807283,0.15151404578090366,0.4164444116946588,Q3
u102566,0.4096385542168674,0.0132275132275132,0.6296296296296297,0.4285714285714285,0.3703703703703703,80,24987.9156626506,83,0.1,Peri-urban,1,2,1,0.5718906235654814,0.7845953002610966,0.257987285542402,0.00737154956691195,Q3
u102585,0.4666666666666667,0.2,0.3,1.0,0.7,30,25566.5,30,0.0333333333333333,Urban,1,3,2,0.8175361394608502,0.4625581395348837,0.4802039755971562,-0.02730853460047174,Q1-Low
u102610,0.3,-0.5,1.0,0.0714285714285714,0.0,10,18700.0,10,0.0666666666666666,Urban,1,3,2,0.8578510319401259,0.03523255813953488,0.47492656875807726,-0.1670974667761866,Q4-High
u102640,0.5,-0.2,0.5,1.0,0.5,30,15833.266666666666,30,0.0333333333333333,Urban,1,3,2,0.4363219919939215,0.4625581395348837,0.6391433783830215,-0.18424251978209838,Q2
u102647,0.4666666666666667,-0.1999999999999999,0.3,1.0,0.7,30,30133.2,30,0.0333333333333333,Urban,0,3,2,0.8518273593841468,0.4625581395348837,0.20753864916139775,0.4037011710914015,Q1-Low
u10266,0.4629629629629629,0.1666666666666666,0.6111111111111112,0.6666666666666666,0.3888888888888888,42,40740.7037037037,54,0.0666666666666666,Rural,1,1,1,0.4353517919594896,0.6839908952959028,0.5918839233803184,-0.07781915523816837,Q3
u102675,0.4333333333333333,0.1,0.1,1.0,0.9,30,43699.8,30,0.0333333333333333,Rural,1,1,2,0.4337275750507233,0.44233687405159333,0.4219542448270688,0.29289043122853764,Q1-Low
u102707,0.4333333333333333,0.0999999999999999,0.2,1.0,0.8,30,32833.23333333333,30,0.0333333333333333,Rural,1,1,1,0.376373112536001,0.44233687405159333,0.4025995573497745,0.1754922002598016,Q1-Low
u102793,0.5,0.0999999999999999,0.6,1.0,0.4,30,27566.533333333333,30,0.0333333333333333,Rural,0,1,1,0.437382697059259,0.44233687405159333,0.34768973897114863,-0.025842820725898677,Q3
u10302,0.4861323804662242,0.0673813169984686,0.6809596733027055,0.8333333333333334,0.3190403266972945,3923,23596.95848221882,5877,0.8333333333333334,Urban,1,3,2,0.8192849431700943,0.9997674418604651,0.625135189561761,-0.1971129905777047,Q3
u103027,0.5,-0.1758241758241758,0.4615384615384615,1.0,0.5384615384615384,40,20324.825,40,0.0333333333333333,Urban,1,3,2,0.7615411241366365,0.617906976744186,0.1394182794470908,-0.10395489987275013,Q2
u103038,0.3846153846153846,0.0999999999999999,0.5,1.0,0.5,13,19999.76923076923,13,0.0333333333333333,Urban,0,3,2,0.8077535363601105,0.16848837209302325,0.10525145916987037,0.567577468686988,Q2
u103187,0.4090909090909091,0.2727272727272726,0.4090909090909091,0.1428571428571428,0.5909090909090908,63,19606.0,66,0.1333333333333333,Urban,1,3,2,0.7607013158696729,0.7336046511627907,0.6784849264159828,-0.3706664836819524,Q2
u103213,0.4795918367346938,0.0804195804195804,0.6923076923076923,0.238095238095238,0.3076923076923077,187,28535.647959183672,196,0.1666666666666666,Urban,1,3,2,0.839625495729406,0.8747674418604651,0.4968065854222729,0.00835664613298264,Q4-High
u10325,0.4447852760736196,0.0776418620455317,0.5370370370370371,0.7142857142857143,0.4629629629629629,324,22739.26380368098,326,0.6666666666666666,Peri-urban,0,2,1,0.4912276002901878,0.9296671018276762,0.6404896552902578,-0.22295359936233744,Q2
u103278,0.4677419354838709,0.3166666666666666,0.35,0.4285714285714285,0.65,62,20822.5,62,0.1,Urban,0,3,2,0.7911934620433342,0.7224418604651163,0.5499458896171707,-0.42177053093514455,Q1-Low
u1033,0.4052287581699346,-0.0784313725490195,0.6666666666666666,0.1538461538461538,0.3333333333333333,123,22385.62091503268,153,0.1333333333333333,Urban,0,3,2,0.8740784543304674,0.8496511627906976,0.2984813160623719,-0.10682815549542674,Q3
u103379,0.5,0.2,0.2,1.0,0.8,30,43133.066666666666,30,0.0666666666666666,Peri-urban,0,2,2,0.5974150649270004,0.46654699738903394,0.6085351045435589,0.1389141269577647,Q1-Low
u103429,0.5,0.3901098901098901,0.5384615384615384,1.0,0.4615384615384615,40,24299.9,40,0.0333333333333333,Urban,1,3,3,0.8573701309647196,0.617906976744186,0.46715800479676517,0.425448399510884,Q2
u103462,0.4845360824742268,0.2253787878787878,0.5625,0.6,0.4375,97,33773.16494845361,97,0.1,Urban,1,3,2,0.7544985595609137,0.7948837209302325,0.286661796356397,-0.11174644283711893,Q2
u10347,0.4582010582010582,0.0317460317460317,0.5523809523809524,0.6,0.4476190476190476,941,22256.078306878306,945,0.6,Peri-urban,0,2,1,0.5351263394346183,0.9830287206266318,0.3891096460916013,-0.029134364708817383,Q2
u103541,0.4516129032258064,-0.0545454545454545,0.6,1.0,0.4,31,20032.16129032258,31,0.0333333333333333,Peri-urban,0,3,2,0.7943625397222479,0.5574412532637075,0.2082526245647107,-0.19876898012152502,Q3
u10356,0.4545454545454545,-0.2243589743589743,0.6666666666666666,0.2413793103448276,0.3333333333333333,109,20376.623376623374,154,0.2333333333333333,Peri-urban,0,2,3,0.5560551551503252,0.8619451697127938,0.9653686477138645,-0.13530538509590884,Q3
u103657,0.4333333333333333,-0.0999999999999999,0.6,1.0,0.4,30,20466.63333333333,30,0.0333333333333333,Peri-urban,1,2,1,0.5464142425332321,0.46654699738903394,0.0949723681550989,-0.05144128069301017,Q3
u103868,0.4634146341463415,0.1216931216931217,0.5925925925925926,0.1,0.4074074074074074,80,25365.81707317073,82,0.1,Rural,0,1,2,0.3791601359648419,0.7628983308042488,0.0674668842496545,0.2081477542631854,Q3
u103879,0.4,0.2142857142857143,0.5,1.0,0.5,20,17999.9,20,0.0333333333333333,Rural,0,1,2,0.3003382869601027,0.2890743550834598,0.23345851531736267,0.20834257604813944,Q2
u104013,0.4879032258064516,-0.0079341757272994,0.6585365853658537,0.3448275862068966,0.3414634146341463,230,13580.625,248,0.3333333333333333,Peri-urban,0,2,1,0.551883206985318,0.9066579634464752,0.45653567190157596,-0.1463898160307295,Q3
u104044,0.4333333333333333,-0.0999999999999999,0.3,1.0,0.7,30,9800.0,30,0.0333333333333333,Urban,1,3,3,0.8592940078914589,0.4625581395348837,0.16441058869051947,0.15651150902043603,Q1-Low
u104308,0.4358974358974359,0.0769230769230768,0.6153846153846154,1.0,0.3846153846153846,39,22692.25641025641,39,0.0666666666666666,Rural,0,1,2,0.4193873883119821,0.5819423368740516,0.1778739003946401,0.07437159055632118,Q3
u104314,0.4571428571428571,-0.393939393939394,0.7272727272727273,0.1538461538461538,0.2727272727272727,35,35085.6,35,0.0666666666666666,Urban,0,3,2,0.7841207924769683,0.577906976744186,0.44693168366631825,-0.033089283467548025,Q4-High
u104548,0.2727272727272727,-0.0535714285714285,0.4285714285714285,1.0,0.5714285714285714,22,5408.909090909091,22,0.0333333333333333,Urban,1,3,2,0.8205740095457584,0.3311627906976744,0.35175888930253063,-0.14015966304206792,Q2
u104597,0.5,0.1648351648351648,0.6923076923076923,1.0,0.3076923076923077,40,22349.9,40,0.0333333333333333,Rural,1,1,2,0.3921476140475983,0.6003414264036419,0.40594172744038687,0.5384049320468728,Q4-High
u104608,0.4117647058823529,0.0333333333333333,0.8,1.0,0.1999999999999999,17,17293.941176470587,17,0.0333333333333333,Peri-urban,1,2,1,0.5193146155554029,0.2426566579634465,0.5781591355706356,-0.20208474495094758,Q4-High
u104810,0.475,0.4175824175824175,0.1538461538461538,1.0,0.8461538461538461,40,20874.875,40,0.0333333333333333,Urban,1,3,3,0.7734835829398115,0.617906976744186,0.2837636290092098,0.055412702862882905,Q1-Low
u104823,0.4666666666666667,0.0,0.2,1.0,0.8,30,7033.133333333333,30,0.0333333333333333,Urban,1,3,3,0.761159369433473,0.4625581395348837,0.3322386316273397,-0.2536312944731988,Q1-Low
u10509,0.4260651629072681,-0.0225563909774436,0.6240601503759399,0.5333333333333333,0.3759398496240601,347,23476.19047619048,399,0.5333333333333333,Peri-urban,0,2,1,0.5773487390529048,0.9450065274151436,0.2501170792431812,0.005779054509185024,Q3
u105224,0.4,0.0,0.5,1.0,0.5,30,12833.333333333334,30,0.0333333333333333,Urban,1,3,3,0.7804412632794473,0.4625581395348837,0.35280117138461503,-0.5425035486169872,Q2
u10523,0.5,0.0365853658536585,0.6463414634146342,0.5454545454545454,0.3536585365853658,246,20674.79674796748,246,0.4,Urban,1,3,2,0.8343916718665553,0.8966279069767442,0.3438921817873322,-0.13227760203868694,Q3
u105249,0.4333333333333333,0.0999999999999999,0.5,1.0,0.5,30,26733.233333333334,30,0.0333333333333333,Urban,1,3,3,0.7112599006612654,0.4625581395348837,0.4939221086201205,-0.09385762866530152,Q2
u105252,0.5,0.0999999999999999,0.4,1.0,0.6,30,29133.13333333333,30,0.0333333333333333,Urban,1,3,2,0.8401051788970364,0.4625581395348837,0.5471660293010695,0.20357474803152498,Q1-Low
u105257,0.425,0.1153846153846153,0.3846153846153846,0.1176470588235294,0.6153846153846154,40,24949.875,40,0.0666666666666666,Urban,1,3,3,0.8326577118917201,0.617906976744186,0.5238483684800206,0.305720207497154,Q1-Low
u105277,0.4666666666666667,-0.5,0.6,1.0,0.4,30,20399.9,30,0.0333333333333333,Rural,0,1,2,0.3238723678769736,0.44233687405159333,0.14122055665272354,0.018043249766000496,Q3
u105357,0.45,-0.0274725274725274,0.3846153846153846,1.0,0.6153846153846154,40,12699.95,40,0.0333333333333333,Urban,0,3,3,0.8526899344594706,0.617906976744186,0.30387624626668014,-0.08916164247426188,Q1-Low
u105456,0.4333333333333333,-0.2,0.5,1.0,0.5,30,30333.13333333333,30,0.0333333333333333,Urban,1,3,2,0.8456529331013941,0.4625581395348837,0.25194098815810323,0.2330601876144441,Q2
u105458,0.4285714285714285,0.1666666666666666,0.0,1.0,1.0,35,11171.314285714288,35,0.0333333333333333,Urban,1,3,2,0.8099115336872835,0.577906976744186,0.3571877151778369,-0.33393719626528234,Q1-Low
u105485,0.45,0.119047619047619,0.1666666666666666,0.2307692307692307,0.8333333333333334,20,15499.85,20,0.1,Urban,1,3,2,0.8040762576318824,0.3015116279069767,0.6804286474861757,-0.04143321029211895,Q1-Low
u10554,0.4932735426008968,0.207027027027027,0.4729729729729729,0.6785714285714286,0.527027027027027,221,32677.13004484305,223,0.6333333333333333,Urban,1,2,3,0.7562279052100747,0.8883720930232558,0.206016181181203,0.05277797492117259,Q2
u105541,0.421875,0.140625,0.515625,0.6428571428571429,0.484375,380,18309.875,384,0.6,Urban,1,3,3,0.8630170466030854,0.9367441860465117,0.24526075191077804,-0.16040840547200003,Q2
u105561,0.4793388429752066,0.1097560975609756,0.5,0.5294117647058824,0.5,121,27669.39669421488,121,0.3,Rural,0,1,1,0.390397667281646,0.813732928679818,0.35774527411740076,-0.06173001580954927,Q2
u105577,0.45,-0.3186813186813187,0.4615384615384615,1.0,0.5384615384615384,40,22999.9,40,0.0333333333333333,Urban,1,3,3,0.9140478124871964,0.617906976744186,0.2903353602842432,0.4108621134005732,Q2
u105626,0.4333333333333333,0.0999999999999999,0.5,1.0,0.5,30,27099.8,30,0.0333333333333333,Urban,1,3,3,0.7591866481811765,0.4625581395348837,0.24536581429490287,-0.4814752361073652,Q2
u105655,0.3,0.0833333333333333,0.6666666666666666,1.0,0.3333333333333333,10,17499.8,10,0.0333333333333333,Rural,1,1,1,0.4451546494663198,0.032435508345978754,0.4235730492997896,-0.26592933634411936,Q3
u105736,0.4666666666666667,0.45,0.35,0.2,0.65,60,19433.283333333333,60,0.0666666666666666,Rural,0,1,3,0.4558631171880199,0.7003034901365706,0.3833773838280252,-0.12892001579845852,Q1-Low
u105896,0.475,0.1813186813186813,0.4615384615384615,1.0,0.5384615384615384,40,41299.875,40,0.0333333333333333,Rural,0,1,2,0.364499811300715,0.6003414264036419,0.23146845196252155,0.4668501442562015,Q2
u105899,0.4698795180722891,-0.0072072072072072,0.8,0.2222222222222222,0.1999999999999999,329,21665.55120481928,332,0.1333333333333333,Urban,1,3,3,0.8500398005437687,0.9234883720930233,0.09613873297388933,0.2964986493972565,Q4-High
u105900,0.5,-0.0989010989010989,0.3846153846153846,1.0,0.6153846153846154,40,17749.925,40,0.0333333333333333,Rural,0,3,2,0.8210829072506989,0.6003414264036419,0.6301344047249148,-0.6073280683754783,Q1-Low
u105959,0.5,0.2,0.3,1.0,0.7,30,4533.233333333334,30,0.0333333333333333,Urban,1,3,3,0.8075732682574528,0.4625581395348837,0.24787353518414412,-0.13942478488105578,Q1-Low
u105986,0.5,0.0833333333333333,0.4166666666666667,1.0,0.5833333333333333,36,20027.61111111111,36,0.0333333333333333,Peri-urban,0,2,2,0.5759647531423081,0.5949738903394256,0.7896560441926176,-0.6055042916086858,Q2
u106137,0.4666666666666667,-0.4,0.4,1.0,0.6,30,22133.266666666663,30,0.0333333333333333,Rural,0,1,2,0.3941441636875946,0.44233687405159333,0.6965138643700532,-0.2542971889006677,Q1-Low
u10616,0.494949494949495,-0.1212121212121212,0.6363636363636364,0.3,0.3636363636363636,97,20474.747474747477,99,0.3,Urban,1,3,2,0.8836478098422637,0.7981395348837209,0.5111239629338078,-0.05137838478204258,Q3
u106193,0.4823529411764706,0.2573891625615764,0.5357142857142857,0.8,0.4642857142857143,85,27811.729411764707,85,0.1333333333333333,Urban,1,3,3,0.7371115319877899,0.7731395348837209,0.16946452760070668,-0.2974345615700476,Q2
u106196,0.4142480211081794,-0.0138107736532933,0.753968253968254,0.6333333333333333,0.246031746031746,359,15931.387862796832,379,0.6333333333333333,Peri-urban,1,2,1,0.5253555158211934,0.9392950391644909,0.22515190352196196,-0.18944172065503231,Q4-High
u10624,0.4976525821596244,0.0704225352112676,0.6197183098591549,0.4545454545454545,0.3802816901408451,198,50460.07042253521,213,0.1666666666666666,Urban,1,3,3,0.7199365186752305,0.8831395348837209,0.37881589727092807,0.12077238305202641,Q3
u106327,0.4333333333333333,-0.1999999999999999,0.3,1.0,0.7,30,14833.1,30,0.0333333333333333,Urban,0,3,3,0.7750350543972039,0.4625581395348837,0.23153824174606305,-0.19880997455963614,Q1-Low
u106433,0.45,0.0439560439560439,0.3846153846153846,0.5,0.6153846153846154,40,24624.825,40,0.0666666666666666,Peri-urban,0,2,1,0.5954132502133829,0.6274477806788512,0.3367519729312295,-0.00922626364088204,Q1-Low
u106460,0.4615384615384615,0.35,0.25,1.0,0.75,13,19538.30769230769,13,0.0333333333333333,Rural,1,1,1,0.3948255879295789,0.15895295902883155,0.06426442336872981,0.4952779753350052,Q1-Low
u106478,0.3,0.1666666666666666,0.3333333333333333,1.0,0.6666666666666667,10,27199.9,10,0.0333333333333333,Urban,0,3,2,0.8296242019023646,0.03523255813953488,0.6154982972956752,0.13611005125550663,Q1-Low
u106481,0.3,0.1666666666666666,0.3333333333333333,1.0,0.6666666666666667,10,23999.8,10,0.0333333333333333,Peri-urban,0,2,2,0.5831633591429155,0.031657963446475194,0.47281746918902084,0.3188259664193078,Q1-Low
u106509,0.5,0.1666666666666666,0.3333333333333333,1.0,0.6666666666666667,10,23399.9,10,0.0333333333333333,Peri-urban,0,2,3,0.5872639829626182,0.031657963446475194,0.3215326706121974,0.062199396856743666,Q1-Low
