student_id,multimedia_engagement,performance_gain,prior_achievement,consistency,early_struggle,skill_coverage,session_duration_avg,total_interactions,peer_collaboration
u100776,0.3,0.33333333333333337,0.6666666666666666,1.0,0.33333333333333337,10,23.899900000000002,10,0.06666666666666667
u100810,0.26666666666666666,0.39999999999999997,0.2,1.0,0.8,30,24.099866666666664,30,0.03333333333333333
u100821,0.23333333333333334,0.0,0.4,1.0,0.6,30,34.766533333333335,30,0.03333333333333333
u100836,0.23333333333333334,0.39999999999999997,0.3,1.0,0.7,30,34.866566666666664,30,0.03333333333333333
u1009,0.248,-0.08710801393728229,0.6585365853658537,1.0,0.3414634146341463,121,21.191944,125,0.16666666666666666
u10090,0.24561403508771928,0.10526315789473684,0.5789473684210527,0.14285714285714285,0.42105263157894735,57,20.982456140350877,57,0.13333333333333333
u100910,0.26666666666666666,-0.30000000000000004,0.4,1.0,0.6,30,21.0998,30,0.03333333333333333
u100947,0.26666666666666666,0.4,0.1,1.0,0.9,30,40.56646666666667,30,0.03333333333333333
u101025,0.26666666666666666,-0.5,0.8,1.0,0.19999999999999996,30,16.699733333333334,30,0.03333333333333333
u101055,0.26666666666666666,-0.09999999999999998,0.7,1.0,0.30000000000000004,30,21.333333333333332,30,0.03333333333333333
u101059,0.23333333333333334,-0.39999999999999997,0.7,1.0,0.30000000000000004,30,22.433400000000002,30,0.03333333333333333
u101112,0.2423076923076923,-0.008286554397219925,0.7209302325581395,0.2857142857142857,0.2790697674418605,250,19.93461923076923,260,0.26666666666666666
u101172,0.3,0.25,0.0,1.0,1.0,10,6.7999,10,0.03333333333333333
u101245,0.23333333333333334,0.0,0.7,1.0,0.30000000000000004,30,25.599966666666667,30,0.03333333333333333
u101303,0.2,0.3351648351648352,0.3076923076923077,1.0,0.6923076923076923,40,39.62495,40,0.03333333333333333
u101426,0.26666666666666666,-0.3,0.6,1.0,0.4,30,22.66646666666667,30,0.03333333333333333
u101456,0.24444444444444444,0.0,0.5333333333333333,0.1111111111111111,0.4666666666666667,45,23.377666666666666,45,0.06666666666666667
u101643,0.24242424242424243,0.36363636363636365,0.5151515151515151,0.42857142857142855,0.48484848484848486,99,30.666575757575757,99,0.1
u101775,0.23333333333333334,-0.3,0.6,1.0,0.4,30,21.666566666666665,30,0.03333333333333333
u101780,0.23076923076923078,0.15000000000000002,0.25,1.0,0.75,13,18.538076923076922,13,0.03333333333333333
u101828,0.26666666666666666,-0.20000000000000007,0.8,1.0,0.19999999999999996,30,26.866633333333336,30,0.03333333333333333
u101861,0.13333333333333333,0.29999999999999993,0.4,1.0,0.6,30,22.599933333333333,30,0.03333333333333333
u101894,0.24166666666666667,-0.025000000000000022,0.675,0.25,0.32499999999999996,114,21.516633333333335,120,0.23333333333333334
u102027,0.225,-0.10989010989010989,0.5384615384615384,1.0,0.46153846153846156,40,26.3499,40,0.03333333333333333
u102063,0.26666666666666666,-0.30000000000000004,0.4,1.0,0.6,30,7.0332,30,0.03333333333333333
u102123,0.23333333333333334,0.0,0.6,1.0,0.4,30,22.9332,30,0.03333333333333333
u102144,0.25116279069767444,0.10348200312989042,0.5492957746478874,0.782608695652174,0.45070422535211263,212,45.87439069767442,215,0.6
u102147,0.17073170731707318,0.10989010989010983,0.46153846153846156,1.0,0.5384615384615384,41,50.41456097560975,41,0.03333333333333333
u102180,0.23076923076923078,-0.04999999999999999,0.25,1.0,0.75,13,23.230538461538462,13,0.03333333333333333
u102243,0.2,-0.08791208791208793,0.23076923076923078,0.6666666666666666,0.7692307692307692,40,4.016525,40,0.06666666666666667
u102277,0.23728813559322035,0.13209996754300557,0.5641025641025641,0.6206896551724138,0.4358974358974359,229,17.711788135593217,236,0.6
u102391,0.26666666666666666,0.0,0.4,1.0,0.6,30,5.399733333333334,30,0.03333333333333333
u102399,0.16666666666666666,0.2,0.3,1.0,0.7,30,25.899933333333333,30,0.03333333333333333
u102413,0.3,-0.16666666666666663,0.6666666666666666,1.0,0.33333333333333337,10,18.2997,10,0.03333333333333333
u102450,0.24839948783610755,-0.02225169466548782,0.8076923076923077,0.7777777777777778,0.1923076923076923,765,47.48013828425096,781,0.4666666666666667
u102522,0.24339360222531292,-0.0018046808501375189,0.7306889352818372,1.0,0.2693110647181628,2608,22.09827433936022,2876,1.0
u102557,0.20754716981132076,0.2581699346405229,0.35294117647058826,0.42857142857142855,0.6470588235294117,53,32.886792452830186,53,0.1
u102583,0.25,-0.049450549450549386,0.6923076923076923,1.0,0.3076923076923077,40,28.324925,40,0.03333333333333333
u102618,0.23333333333333334,-0.30000000000000004,0.4,1.0,0.6,30,27.399933333333333,30,0.03333333333333333
u102694,0.25,0.46703296703296704,0.46153846153846156,1.0,0.5384615384615384,40,25.474875,40,0.03333333333333333
u102744,0.2,0.038461538461538436,0.46153846153846156,1.0,0.5384615384615384,40,30.874875,40,0.03333333333333333
u102771,0.16666666666666666,-0.19999999999999996,0.6,1.0,0.4,30,30.566533333333332,30,0.03333333333333333
u102777,0.22580645161290322,-0.04545454545454547,0.5,0.125,0.5,31,31.74190322580645,31,0.06666666666666667
u10281,0.25,0.12535612535612528,0.6153846153846154,1.0,0.3846153846153846,80,27.8999625,80,0.13333333333333333
u102831,0.21818181818181817,-0.054545454545454564,0.6909090909090909,0.5263157894736842,0.3090909090909091,159,14.33329696969697,165,0.3333333333333333
u102832,0.248046875,-0.10750973229750815,0.7683284457478006,0.5238095238095238,0.23167155425219943,1011,17.869052734375,1024,0.36666666666666664
u102834,0.23333333333333334,0.09999999999999998,0.4,1.0,0.6,30,23.633133333333333,30,0.03333333333333333
u102840,0.26666666666666666,-0.5,0.9,1.0,0.09999999999999998,30,28.8998,30,0.03333333333333333
u102889,0.26666666666666666,0.09999999999999998,0.2,1.0,0.8,30,3.2999666666666667,30,0.03333333333333333
u10291,0.22972972972972974,0.12693877551020416,0.6530612244897959,1.0,0.34693877551020413,146,27.243243243243242,148,0.16666666666666666
u102930,0.22641509433962265,0.019607843137254832,0.6470588235294118,0.25,0.3529411764705882,53,20.962169811320752,53,0.06666666666666667
u102993,0.13157894736842105,-0.1923076923076923,0.5,1.0,0.5,38,23.78942105263158,38,0.06666666666666667
u103032,0.26666666666666666,-0.39999999999999997,0.7,1.0,0.30000000000000004,30,23.133233333333333,30,0.03333333333333333
u103054,0.26666666666666666,0.30000000000000004,0.5,1.0,0.5,30,24.633200000000002,30,0.03333333333333333
u10319,0.24617524339360222,0.15577057182705722,0.6150627615062761,0.6333333333333333,0.38493723849372385,647,31.08056050069541,719,0.6333333333333333
u103217,0.25,0.0625,0.5625,1.0,0.4375,48,23.5415625,48,0.06666666666666667
u103224,0.2,0.09999999999999998,0.5,1.0,0.5,30,27.233266666666665,30,0.03333333333333333
u10330,0.23673469387755103,0.07783800060222823,0.6172839506172839,0.4,0.3827160493827161,225,35.74278775510204,245,0.3333333333333333
u10331,0.25333333333333335,0.16000000000000003,0.4,1.0,0.6,69,22.24,75,0.06666666666666667
u103338,0.19597989949748743,0.2763455450022614,0.48484848484848486,0.36363636363636365,0.5151515151515151,190,19.35170351758794,199,0.26666666666666666
u103362,0.26666666666666666,0.30000000000000004,0.5,1.0,0.5,30,31.699866666666665,30,0.03333333333333333
u10337,0.23636363636363636,0.1454545454545455,0.6181818181818182,0.8333333333333334,0.38181818181818183,163,20.98181818181818,165,0.8333333333333334
u103374,0.26666666666666666,0.10000000000000003,0.3,1.0,0.7,30,28.066433333333336,30,0.03333333333333333
u103538,0.225,-0.049450549450549386,0.6923076923076923,1.0,0.3076923076923077,40,23.4999,40,0.03333333333333333
u103626,0.2,-0.3,0.6,1.0,0.4,30,29.866533333333333,30,0.03333333333333333
u103652,0.23333333333333334,0.0,0.4,1.0,0.6,30,32.83323333333333,30,0.03333333333333333
u103678,0.23076923076923078,-0.35,0.75,0.2,0.25,13,20.61530769230769,13,0.06666666666666667
u103862,0.24752475247524752,0.09982174688057044,0.6060606060606061,0.3181818181818182,0.3939393939393939,100,20.603920792079208,101,0.23333333333333334
u103871,0.24444444444444444,0.19999999999999996,0.4666666666666667,1.0,0.5333333333333333,45,18.15548888888889,45,0.03333333333333333
u104108,0.26,0.2683823529411765,0.4375,0.5,0.5625,50,26.219939999999998,50,0.06666666666666667
u104111,0.26666666666666666,-0.2,0.4,1.0,0.6,30,110.33323333333334,30,0.03333333333333333
u104165,0.2222222222222222,-0.033333333333333326,0.7,1.0,0.30000000000000004,89,21.566599999999998,90,0.13333333333333333
u104167,0.26666666666666666,-0.30000000000000004,0.4,1.0,0.6,30,39.6999,30,0.03333333333333333
u10425,0.23943661971830985,0.23369565217391303,0.391304347826087,0.3333333333333333,0.6086956521739131,69,19.070422535211268,71,0.1
u104296,0.251063829787234,0.11976630963972734,0.5384615384615384,0.6923076923076923,0.46153846153846156,209,46.09784680851064,235,0.3
u104307,0.26666666666666666,0.09999999999999998,0.4,1.0,0.6,30,26.666633333333333,30,0.03333333333333333
u104381,0.25,-0.08479532163742698,0.6111111111111112,1.0,0.38888888888888884,56,24.678535714285715,56,0.03333333333333333
u104526,0.23557692307692307,0.10331262939958596,0.7681159420289855,0.4444444444444444,0.23188405797101452,203,32.26442307692308,208,0.26666666666666666
u104553,0.20689655172413793,0.0092592592592593,0.7407407407407407,0.5862068965517241,0.2592592592592593,388,17.30541133004926,406,0.5666666666666667
u104600,0.25,0.5238095238095237,0.3333333333333333,1.0,0.6666666666666667,20,25.0,20,0.03333333333333333
u104614,0.23921568627450981,0.08235294117647063,0.6235294117647059,0.4,0.3764705882352941,227,19.25489019607843,255,0.3333333333333333
u104633,0.16666666666666666,0.0,0.1,1.0,0.9,30,20.966633333333334,30,0.03333333333333333
u104723,0.25316455696202533,0.2777777777777778,0.5,1.0,0.5,75,31.64553164556962,79,0.03333333333333333
u104731,0.2457627118644068,0.16025641025641024,0.5897435897435898,1.0,0.41025641025641024,114,22.62700847457627,118,0.03333333333333333
u104791,0.26666666666666666,0.0,0.6,1.0,0.4,30,28.733133333333335,30,0.03333333333333333
u10483,0.24855491329479767,-0.10907046476761617,0.6521739130434783,0.6666666666666666,0.34782608695652173,346,27.179173410404623,346,0.6666666666666666
u104832,0.24444444444444444,0.39999999999999997,0.26666666666666666,1.0,0.7333333333333334,45,23.022133333333336,45,0.03333333333333333
u104895,0.2558139534883721,0.46190476190476193,0.07142857142857142,0.6666666666666666,0.9285714285714286,41,37.09295348837209,43,0.06666666666666667
u104944,0.24,0.20220588235294112,0.5625,1.0,0.4375,50,40.29992,50,0.03333333333333333
u105000,0.25396825396825395,0.09523809523809523,0.6190476190476191,0.38461538461538464,0.38095238095238093,61,28.58720634920635,63,0.16666666666666666
u105060,0.23333333333333334,0.5,0.4,1.0,0.6,30,29.833266666666667,30,0.03333333333333333
u105162,0.16666666666666666,-0.10000000000000003,0.4,1.0,0.6,30,28.766466666666666,30,0.03333333333333333
u105173,0.23076923076923078,0.30086580086580084,0.38095238095238093,1.0,0.6190476190476191,65,23.799953846153848,65,0.03333333333333333
u10530,0.2489561586638831,0.12257102349380156,0.677115987460815,0.8,0.322884012539185,1576,23.729612212943632,1916,0.8
u105485,0.25,0.11904761904761904,0.16666666666666666,0.23076923076923078,0.8333333333333334,20,15.49985,20,0.1
u105509,0.24405218726016883,-0.0455426664547911,0.8110599078341014,0.5666666666666667,0.18894009216589858,1276,21.366819646968537,1303,0.5666666666666667
u10565,0.2459521973785659,0.04545868122457719,0.6782407407407407,0.9,0.3217592592592593,2153,27.296072860447183,2594,0.9
u105671,0.2571428571428571,0.06060606060606061,0.2727272727272727,1.0,0.7272727272727273,35,14.457028571428571,35,0.03333333333333333
u105674,0.22999327505043712,-0.025468393613554907,0.6323232323232323,0.6428571428571429,0.3676767676767677,1338,21.747062542030932,1487,0.6
u105812,0.24369747899159663,0.2615384615384616,0.5384615384615384,0.27586206896551724,0.46153846153846156,118,30.663823529411765,119,0.26666666666666666
u105824,0.26666666666666666,-0.39999999999999997,0.7,1.0,0.30000000000000004,30,25.9332,30,0.03333333333333333
u105877,0.07692307692307693,-0.6,1.0,1.0,0.0,13,17.38423076923077,13,0.03333333333333333
u105899,0.24397590361445784,0.010974610974610943,0.7818181818181819,0.2222222222222222,0.21818181818181814,329,21.665551204819277,332,0.13333333333333333
u105919,0.23333333333333334,-0.09999999999999998,0.7,1.0,0.30000000000000004,30,35.633199999999995,30,0.03333333333333333
u105931,0.26,0.21323529411764708,0.375,0.75,0.625,50,27.659959999999998,50,0.1
u105974,0.24522292993630573,0.015493278651173337,0.7464114832535885,0.5217391304347826,0.2535885167464115,585,21.568410828025478,628,0.4
u10599,0.2494802494802495,-0.04130434782608694,0.65,0.6153846153846154,0.35,400,20.126781704781703,481,0.5333333333333333
u105999,0.2439516129032258,-0.03997809419496168,0.6363636363636364,0.4666666666666667,0.36363636363636365,423,25.127002016129033,496,0.4666666666666667
u106040,0.2,-0.09999999999999998,0.5,1.0,0.5,30,29.6998,30,0.06666666666666667
u106072,0.2,-0.09999999999999998,0.7,1.0,0.30000000000000004,30,27.399966666666668,30,0.03333333333333333
u106090,0.16666666666666666,0.0,0.2,1.0,0.8,30,25.066566666666667,30,0.03333333333333333
u106107,0.2,-0.09999999999999998,0.5,1.0,0.5,30,32.7331,30,0.03333333333333333
u106141,0.23333333333333334,0.0,0.3,1.0,0.7,30,27.966633333333334,30,0.03333333333333333
u106202,0.16666666666666666,0.0,0.4,1.0,0.6,30,29.099866666666664,30,0.03333333333333333
u106226,0.26666666666666666,-0.2,0.4,1.0,0.6,30,26.733233333333335,30,0.03333333333333333
u106272,0.2,0.0,0.6,1.0,0.4,30,25.399766666666668,30,0.03333333333333333
u106333,0.16666666666666666,0.0,0.3,1.0,0.7,30,39.09993333333333,30,0.03333333333333333
u106358,0.24854368932038834,0.019447844417244675,0.6549707602339181,0.6,0.3450292397660819,456,31.55918640776699,515,0.4
u10647,0.24830699774266365,0.06287920573634864,0.6938775510204082,0.7666666666666667,0.30612244897959184,443,23.86453724604966,443,0.7666666666666667
u106584,0.2,-0.30000000000000004,0.4,1.0,0.6,30,24.633266666666668,30,0.03333333333333333
u106655,0.26666666666666666,0.0,0.6,1.0,0.4,30,40.2,30,0.03333333333333333
u106717,0.23333333333333334,0.11250000000000004,0.6875,0.5769230769230769,0.3125,240,29.145820833333335,240,0.5
u106759,0.26666666666666666,0.39999999999999997,0.3,1.0,0.7,30,38.03306666666666,30,0.03333333333333333
u106923,0.16666666666666666,-0.19999999999999996,0.7,1.0,0.30000000000000004,30,30.066599999999998,30,0.03333333333333333
u106944,0.225,0.18131868131868134,0.46153846153846156,0.11764705882352941,0.5384615384615384,40,33.624875,40,0.06666666666666667
u106948,0.26666666666666666,-0.5,0.6,1.0,0.4,30,23.49983333333333,30,0.03333333333333333
u106952,0.1875,0.036363636363636376,0.6,1.0,0.4,32,13.53115625,32,0.03333333333333333
u107086,0.26666666666666666,-0.19999999999999998,0.3,1.0,0.7,30,20.099866666666664,30,0.03333333333333333
u10709,0.2508250825082508,0.03960396039603964,0.4158415841584158,0.6551724137931034,0.5841584158415842,279,29.61056105610561,303,0.6333333333333333
u107136,0.16666666666666666,-0.39999999999999997,0.6,1.0,0.4,30,40.29983333333334,30,0.03333333333333333
u107178,0.16666666666666666,-0.6000000000000001,0.9,1.0,0.09999999999999998,30,27.5999,30,0.03333333333333333
u107235,0.26666666666666666,0.0,0.5,1.0,0.5,30,22.0332,30,0.03333333333333333
u107241,0.16666666666666666,-0.09999999999999998,0.7,1.0,0.30000000000000004,30,27.733066666666666,30,0.03333333333333333
u107254,0.2,-0.09999999999999998,0.6,1.0,0.4,30,39.5331,30,0.03333333333333333
u10726,0.24731182795698925,-0.09677419354838701,0.6774193548387096,0.5384615384615384,0.32258064516129037,161,20.586021505376348,186,0.23333333333333334
u107274,0.26666666666666666,-0.2,0.5,1.0,0.5,30,37.29983333333334,30,0.03333333333333333
u107342,0.17777777777777778,-0.1333333333333333,0.3333333333333333,1.0,0.6666666666666667,45,28.466555555555555,45,0.03333333333333333
u107431,0.250381679389313,0.0012986468937203899,0.7155963302752294,0.47619047619047616,0.2844036697247706,605,28.535841221374046,655,0.3333333333333333
u107485,0.211864406779661,0.49038461538461536,0.38461538461538464,0.3333333333333333,0.6153846153846154,115,17.423694915254238,118,0.1
u10758,0.24819277108433735,0.00932611311672682,0.4166666666666667,1.0,0.5833333333333333,818,33.5216843373494,830,0.7666666666666667
u107580,0.26666666666666666,-0.2,0.4,1.0,0.6,30,22.799866666666667,30,0.03333333333333333
u107669,0.07692307692307693,-0.35,0.75,1.0,0.25,13,18.30753846153846,13,0.03333333333333333
u107761,0.25203252032520324,0.29268292682926833,0.4878048780487805,0.36666666666666664,0.5121951219512195,121,31.70729268292683,123,0.36666666666666664
u107774,0.21212121212121213,0.18181818181818182,0.45454545454545453,0.4,0.5454545454545454,33,19.0,33,0.06666666666666667
u107846,0.25,0.016129032258064502,0.6612903225806451,0.7142857142857143,0.33870967741935487,364,18.395067204301075,372,0.16666666666666666
u107866,0.25757575757575757,0.13636363636363635,0.5,0.2,0.5,66,27.530242424242424,66,0.1
u107993,0.26666666666666666,0.0,0.6,1.0,0.4,30,28.2332,30,0.03333333333333333
u108029,0.26666666666666666,-0.39999999999999997,0.6,1.0,0.4,30,9.499833333333333,30,0.03333333333333333
u108034,0.2571428571428571,-0.2272727272727273,0.7272727272727273,1.0,0.2727272727272727,35,16.114171428571428,35,0.03333333333333333
u108060,0.25,0.3104575163398693,0.4117647058823529,1.0,0.5882352941176471,50,25.71142307692308,52,0.03333333333333333
u108091,0.23333333333333334,-0.39999999999999997,0.7,1.0,0.30000000000000004,30,25.566533333333332,30,0.03333333333333333
u10810,0.25,-0.125,0.625,0.09090909090909091,0.375,24,39.25,24,0.06666666666666667
u108146,0.21782178217821782,0.13101604278074874,0.5454545454545454,0.7142857142857143,0.4545454545454546,100,18.158366336633662,101,0.16666666666666666
u108217,0.24331210191082803,-0.006829282559737915,0.789272030651341,0.7083333333333334,0.210727969348659,730,34.071966878980895,785,0.5666666666666667
u10822,0.24528301886792453,-0.10457516339869277,0.8823529411764706,0.75,0.11764705882352944,53,22.943283018867927,53,0.1
u108268,0.16666666666666666,0.0,0.7,1.0,0.30000000000000004,30,33.36646666666667,30,0.03333333333333333
u108276,0.23333333333333334,0.06666666666666676,0.7333333333333333,0.15789473684210525,0.2666666666666667,90,23.177733333333332,90,0.1
u108321,0.23333333333333334,0.4,0.4,1.0,0.6,30,39.86663333333333,30,0.03333333333333333
u108429,0.24628712871287128,0.026862178163293393,0.7472118959107806,0.9333333333333333,0.25278810408921937,785,49.726444306930695,808,0.9333333333333333
u108431,0.26666666666666666,0.0,0.2,1.0,0.8,30,22.433233333333334,30,0.03333333333333333
u10845,0.24390243902439024,0.0897980397980398,0.6525096525096525,0.75,0.34749034749034746,615,28.071874197689347,779,0.7
u108502,0.26666666666666666,0.0,0.3,1.0,0.7,30,26.299833333333332,30,0.03333333333333333
u108524,0.24528301886792453,0.2605633802816901,0.5,0.3103448275862069,0.5,196,26.306528301886793,212,0.3
u108577,0.26666666666666666,0.0,0.4,1.0,0.6,30,28.299833333333332,30,0.03333333333333333
u108595,0.23333333333333334,-0.19999999999999998,0.3,1.0,0.7,30,19.633166666666668,30,0.03333333333333333
u108629,0.22950819672131148,0.3571428571428571,0.5,0.2631578947368421,0.5,61,71.21301639344263,61,0.16666666666666666
u108678,0.26666666666666666,0.09999999999999998,0.5,1.0,0.5,30,23.899833333333333,30,0.03333333333333333
u108732,0.14285714285714285,0.0,0.7857142857142857,1.0,0.2142857142857143,42,17.023666666666667,42,0.03333333333333333
u108938,0.23076923076923078,0.17634408602150542,0.5333333333333333,1.0,0.4666666666666667,90,18.131813186813186,91,0.13333333333333333
u10898,0.23748544819557627,0.0814901047729919,0.6228172293364377,0.7333333333333333,0.3771827706635623,2243,25.71898253783469,2577,0.7333333333333333
u108981,0.2535211267605634,-0.12012411347517726,0.7659574468085106,0.3333333333333333,0.23404255319148937,140,25.67601408450704,142,0.3333333333333333
u108998,0.26666666666666666,-0.09999999999999998,0.6,1.0,0.4,30,23.499866666666666,30,0.03333333333333333
u109000,0.25,0.1499999999999999,0.55,0.5,0.44999999999999996,60,18.999933333333335,60,0.06666666666666667
u109027,0.24285714285714285,0.35688405797101447,0.43478260869565216,1.0,0.5652173913043479,70,17.79994285714286,70,0.1
u109042,0.203125,0.12624584717607978,0.5714285714285714,0.3,0.4285714285714286,124,19.320265625,128,0.3
u109049,0.23076923076923078,-0.3,0.5,1.0,0.5,13,30.538153846153847,13,0.03333333333333333
u109095,0.16666666666666666,-0.3,0.5,1.0,0.5,30,24.966533333333334,30,0.03333333333333333
u109132,0.24927953890489912,0.11354306612927301,0.658008658008658,1.0,0.34199134199134196,639,17.73486311239193,694,1.0
u109234,0.26666666666666666,-0.5,0.8,1.0,0.19999999999999996,30,33.53323333333333,30,0.03333333333333333
u10928,0.2727272727272727,0.5,0.0,1.0,1.0,11,18.18181818181818,11,0.03333333333333333
u109292,0.16666666666666666,0.09999999999999998,0.2,1.0,0.8,30,43.299800000000005,30,0.03333333333333333
u10935,0.23048327137546468,0.0715355805243445,0.5617977528089888,0.48,0.4382022471910112,241,29.070631970260223,269,0.4
u1094,0.23809523809523808,0.14285714285714285,0.42857142857142855,0.125,0.5714285714285714,21,44.71414285714285,21,0.06666666666666667
u109460,0.07692307692307693,0.5,0.5,1.0,0.5,13,18.53838461538462,13,0.03333333333333333
u109496,0.26666666666666666,0.19999999999999996,0.4,1.0,0.6,30,43.3665,30,0.03333333333333333
u10956,0.23076923076923078,-0.35,0.75,1.0,0.25,13,22.23076923076923,13,0.03333333333333333
u109563,0.2692307692307692,0.18055555555555558,0.375,1.0,0.625,26,19.730615384615383,26,0.03333333333333333
u109674,0.2459016393442623,-0.17142857142857143,0.6,0.5,0.4,61,23.409803278688525,61,0.1
u109694,0.2421875,0.43133997785160577,0.4523809523809524,0.4444444444444444,0.5476190476190477,126,28.1328125,128,0.13333333333333333
u109713,0.2,-0.038461538461538436,0.5384615384615384,1.0,0.46153846153846156,40,13.4499,40,0.03333333333333333
u109788,0.2,0.0,0.4,1.0,0.6,30,12.6999,30,0.03333333333333333
u109941,0.23333333333333334,0.0,0.2,1.0,0.8,30,4.166533333333334,30,0.03333333333333333
u109959,0.24705882352941178,0.2561576354679803,0.5714285714285714,0.2857142857142857,0.4285714285714286,84,24.70585882352941,85,0.2
u109986,0.2,-0.09999999999999998,0.6,1.0,0.4,30,29.1,30,0.03333333333333333
u109996,0.25,-0.2472527472527473,0.46153846153846156,0.13333333333333333,0.5384615384615384,40,14.524925,40,0.06666666666666667
u110067,0.26666666666666666,-0.3,0.3,0.2857142857142857,0.7,30,16.366600000000002,30,0.06666666666666667
u110069,0.24,-0.22058823529411764,0.75,0.125,0.25,50,18.9799,50,0.06666666666666667
u110077,0.23333333333333334,0.2,0.2,1.0,0.8,30,24.099933333333333,30,0.03333333333333333
u110214,0.23333333333333334,0.0,0.3,1.0,0.7,30,18.966466666666665,30,0.03333333333333333
u110264,0.26666666666666666,-0.39999999999999997,0.7,1.0,0.30000000000000004,30,25.7332,30,0.03333333333333333
u110347,0.2535211267605634,0.05978260869565222,0.5652173913043478,1.0,0.4347826086956522,70,18.02814084507042,71,0.06666666666666667
u110361,0.25,-0.038461538461538436,0.5384615384615384,1.0,0.46153846153846156,40,35.124925000000005,40,0.03333333333333333
u110364,0.1,-0.41666666666666663,0.6666666666666666,0.6666666666666666,0.33333333333333337,10,18.7999,10,0.06666666666666667
u110399,0.25925925925925924,0.2777777777777778,0.5,0.3333333333333333,0.5,54,31.72212962962963,54,0.1
u110411,0.21666666666666667,0.15000000000000002,0.5,1.0,0.5,60,20.766616666666664,60,0.06666666666666667
u110450,0.2437619961612284,-0.09082452993156598,0.8034682080924855,0.46153846153846156,0.19653179190751446,490,26.420341650671784,521,0.4
u110485,0.23333333333333334,0.39999999999999997,0.2,1.0,0.8,30,25.266566666666666,30,0.03333333333333333
u110505,0.21875,0.06363636363636366,0.3,1.0,0.7,32,8.40609375,32,0.03333333333333333
u110537,0.25,0.35000000000000003,0.3,0.25,0.7,60,28.433266666666665,60,0.1
u110599,0.26666666666666666,-0.29999999999999993,0.7,1.0,0.30000000000000004,30,30.4999,30,0.03333333333333333
u110625,0.23333333333333334,0.1499999999999999,0.55,1.0,0.44999999999999996,59,23.983233333333335,60,0.06666666666666667
u110626,0.26666666666666666,-0.2,0.5,1.0,0.5,30,28.366633333333336,30,0.03333333333333333
u110688,0.26666666666666666,-0.10000000000000009,0.8,1.0,0.19999999999999996,30,28.066566666666667,30,0.03333333333333333
u110735,0.2398843930635838,0.011019490254872477,0.7217391304347827,0.6896551724137931,0.27826086956521734,341,22.658942196531793,346,0.6666666666666666
u110828,0.23684210526315788,0.24769230769230766,0.56,0.15,0.43999999999999995,75,33.54928947368421,76,0.1
u110831,0.26,0.2683823529411765,0.4375,1.0,0.5625,50,21.8399,50,0.03333333333333333
u110840,0.26666666666666666,-0.19999999999999998,0.3,1.0,0.7,30,17.933133333333334,30,0.03333333333333333
u110853,0.22727272727272727,0.3095238095238095,0.35714285714285715,1.0,0.6428571428571428,44,21.749954545454543,44,0.03333333333333333
u110918,0.225,0.18131868131868134,0.46153846153846156,1.0,0.5384615384615384,40,14.199825,40,0.03333333333333333
u111146,0.2619047619047619,0.2857142857142857,0.5,1.0,0.5,42,22.833285714285715,42,0.1
u111304,0.23076923076923078,0.0,0.0,1.0,1.0,13,7.692076923076923,13,0.03333333333333333
u111314,0.25,0.04395604395604391,0.38461538461538464,1.0,0.6153846153846154,40,29.799875,40,0.03333333333333333
u111556,0.2,0.2,0.2,1.0,0.8,30,32.63313333333333,30,0.03333333333333333
