student_id,multimedia_engagement,performance_gain,prior_achievement,consistency,early_struggle,skill_coverage,session_duration_avg,total_interactions,peer_collaboration
u101833,0.43333333333333335,-0.1,0.2,1.0,0.8,30,29899.866666666665,30,0.03333333333333333
u101845,0.4666666666666667,0.09999999999999998,0.4,1.0,0.6,30,25999.833333333332,30,0.03333333333333333
u10188,0.49586776859504134,-0.2091463414634146,0.575,0.46153846153846156,0.42500000000000004,116,23776.84297520661,121,0.2
u101905,0.41742286751361163,0.023610121168923803,0.6557377049180327,0.8666666666666667,0.34426229508196726,539,18522.67332123412,551,0.8666666666666667
u101932,0.5,0.10000000000000009,0.7,1.0,0.30000000000000004,30,24299.8,30,0.03333333333333333
u101940,0.475,-0.04395604395604402,0.6153846153846154,1.0,0.3846153846153846,40,15649.925,40,0.03333333333333333
u102031,0.4,0.0,0.2,1.0,0.8,30,6433.166666666667,30,0.03333333333333333
u102043,0.3333333333333333,0.29999999999999993,0.4,1.0,0.6,30,35066.46666666667,30,0.03333333333333333
u102045,0.5,0.13591893780573028,0.660377358490566,0.5384615384615384,0.339622641509434,150,19881.225,160,0.23333333333333334
u102074,0.4666666666666667,0.04444444444444451,0.6666666666666666,0.75,0.33333333333333337,134,18244.40740740741,135,0.2
u102207,0.5,0.0,0.4,1.0,0.6,30,30699.9,30,0.03333333333333333
u102364,0.5,0.1,0.1,1.0,0.9,30,14466.6,30,0.03333333333333333
u102375,0.5,0.20000000000000007,0.6,1.0,0.4,30,27966.566666666666,30,0.03333333333333333
u102384,0.4424778761061947,0.00473684210526315,0.64,1.0,0.36,202,19137.141592920354,226,0.4
u1024,0.5,-0.25,0.25,0.3333333333333333,0.75,12,25250.0,12,0.06666666666666667
u102436,0.5,0.20000000000000007,0.6,1.0,0.4,30,28199.9,30,0.03333333333333333
u102438,0.4811320754716981,-0.07539682539682546,0.7142857142857143,0.4444444444444444,0.2857142857142857,100,27462.245283018867,106,0.13333333333333333
u102470,0.48,0.15775401069518713,0.6363636363636364,0.4375,0.36363636363636365,100,15989.95,100,0.23333333333333334
u102485,0.43333333333333335,0.09999999999999998,0.4,1.0,0.6,30,41399.833333333336,30,0.03333333333333333
u102537,0.5,-0.09999999999999998,0.5,1.0,0.5,30,33233.13333333333,30,0.03333333333333333
u10254,0.4146341463414634,-0.11538461538461542,0.6153846153846154,0.6666666666666666,0.3846153846153846,41,26707.317073170732,41,0.06666666666666667
u102566,0.40963855421686746,0.013227513227513255,0.6296296296296297,0.42857142857142855,0.37037037037037035,80,24987.9156626506,83,0.1
u102585,0.4666666666666667,0.2,0.3,1.0,0.7,30,25566.5,30,0.03333333333333333
u102610,0.3,-0.5,1.0,0.07142857142857142,0.0,10,18700.0,10,0.06666666666666667
u102640,0.5,-0.2,0.5,1.0,0.5,30,15833.266666666666,30,0.03333333333333333
u102647,0.4666666666666667,-0.19999999999999998,0.3,1.0,0.7,30,30133.2,30,0.03333333333333333
u10266,0.46296296296296297,0.16666666666666663,0.6111111111111112,0.6666666666666666,0.38888888888888884,42,40740.7037037037,54,0.06666666666666667
u102675,0.43333333333333335,0.1,0.1,1.0,0.9,30,43699.8,30,0.03333333333333333
u102707,0.43333333333333335,0.09999999999999998,0.2,1.0,0.8,30,32833.23333333333,30,0.03333333333333333
u102793,0.5,0.09999999999999998,0.6,1.0,0.4,30,27566.533333333333,30,0.03333333333333333
u10302,0.48613238046622426,0.06738131699846861,0.6809596733027055,0.8333333333333334,0.31904032669729454,3923,23596.95848221882,5877,0.8333333333333334
u103027,0.5,-0.17582417582417587,0.46153846153846156,1.0,0.5384615384615384,40,20324.825,40,0.03333333333333333
u103038,0.38461538461538464,0.09999999999999998,0.5,1.0,0.5,13,19999.76923076923,13,0.03333333333333333
u103187,0.4090909090909091,0.27272727272727265,0.4090909090909091,0.14285714285714285,0.5909090909090908,63,19606.0,66,0.13333333333333333
u103213,0.47959183673469385,0.08041958041958042,0.6923076923076923,0.23809523809523808,0.3076923076923077,187,28535.647959183672,196,0.16666666666666666
u10325,0.4447852760736196,0.0776418620455317,0.5370370370370371,0.7142857142857143,0.4629629629629629,324,22739.26380368098,326,0.6666666666666666
u103278,0.46774193548387094,0.31666666666666665,0.35,0.42857142857142855,0.65,62,20822.5,62,0.1
u1033,0.40522875816993464,-0.07843137254901955,0.6666666666666666,0.15384615384615385,0.33333333333333337,123,22385.62091503268,153,0.13333333333333333
u103379,0.5,0.2,0.2,1.0,0.8,30,43133.066666666666,30,0.06666666666666667
u103429,0.5,0.39010989010989017,0.5384615384615384,1.0,0.46153846153846156,40,24299.9,40,0.03333333333333333
u103462,0.4845360824742268,0.22537878787878785,0.5625,0.6,0.4375,97,33773.16494845361,97,0.1
u10347,0.4582010582010582,0.031746031746031744,0.5523809523809524,0.6,0.4476190476190476,941,22256.078306878306,945,0.6
u103541,0.45161290322580644,-0.054545454545454564,0.6,1.0,0.4,31,20032.16129032258,31,0.03333333333333333
u10356,0.45454545454545453,-0.22435897435897434,0.6666666666666666,0.2413793103448276,0.33333333333333337,109,20376.623376623378,154,0.23333333333333334
u103657,0.43333333333333335,-0.09999999999999998,0.6,1.0,0.4,30,20466.633333333335,30,0.03333333333333333
u103868,0.4634146341463415,0.12169312169312174,0.5925925925925926,0.1,0.40740740740740744,80,25365.817073170732,82,0.1
u103879,0.4,0.2142857142857143,0.5,1.0,0.5,20,17999.9,20,0.03333333333333333
u104013,0.4879032258064516,-0.007934175727299486,0.6585365853658537,0.3448275862068966,0.3414634146341463,230,13580.625,248,0.3333333333333333
u104044,0.43333333333333335,-0.09999999999999998,0.3,1.0,0.7,30,9800.0,30,0.03333333333333333
u104308,0.4358974358974359,0.07692307692307687,0.6153846153846154,1.0,0.3846153846153846,39,22692.25641025641,39,0.06666666666666667
u104314,0.45714285714285713,-0.393939393939394,0.7272727272727273,0.15384615384615385,0.2727272727272727,35,35085.6,35,0.06666666666666667
u104548,0.2727272727272727,-0.05357142857142855,0.42857142857142855,1.0,0.5714285714285714,22,5408.909090909091,22,0.03333333333333333
u104597,0.5,0.1648351648351648,0.6923076923076923,1.0,0.3076923076923077,40,22349.9,40,0.03333333333333333
u104608,0.4117647058823529,0.033333333333333326,0.8,1.0,0.19999999999999996,17,17293.941176470587,17,0.03333333333333333
u104810,0.475,0.41758241758241754,0.15384615384615385,1.0,0.8461538461538461,40,20874.875,40,0.03333333333333333
u104823,0.4666666666666667,0.0,0.2,1.0,0.8,30,7033.133333333333,30,0.03333333333333333
u10509,0.42606516290726815,-0.022556390977443663,0.6240601503759399,0.5333333333333333,0.37593984962406013,347,23476.190476190477,399,0.5333333333333333
u105224,0.4,0.0,0.5,1.0,0.5,30,12833.333333333334,30,0.03333333333333333
u10523,0.5,0.03658536585365857,0.6463414634146342,0.5454545454545454,0.35365853658536583,246,20674.79674796748,246,0.4
u105249,0.43333333333333335,0.09999999999999998,0.5,1.0,0.5,30,26733.233333333334,30,0.03333333333333333
u105252,0.5,0.09999999999999998,0.4,1.0,0.6,30,29133.133333333335,30,0.03333333333333333
u105257,0.425,0.11538461538461536,0.38461538461538464,0.11764705882352941,0.6153846153846154,40,24949.875,40,0.06666666666666667
u105277,0.4666666666666667,-0.5,0.6,1.0,0.4,30,20399.9,30,0.03333333333333333
u105357,0.45,-0.027472527472527486,0.38461538461538464,1.0,0.6153846153846154,40,12699.95,40,0.03333333333333333
u105456,0.43333333333333335,-0.2,0.5,1.0,0.5,30,30333.133333333335,30,0.03333333333333333
u105458,0.42857142857142855,0.16666666666666666,0.0,1.0,1.0,35,11171.314285714287,35,0.03333333333333333
u105485,0.45,0.11904761904761904,0.16666666666666666,0.23076923076923078,0.8333333333333334,20,15499.85,20,0.1
u10554,0.49327354260089684,0.20702702702702708,0.47297297297297297,0.6785714285714286,0.527027027027027,221,32677.13004484305,223,0.6333333333333333
u105541,0.421875,0.140625,0.515625,0.6428571428571429,0.484375,380,18309.875,384,0.6
u105561,0.4793388429752066,0.1097560975609756,0.5,0.5294117647058824,0.5,121,27669.396694214876,121,0.3
u105577,0.45,-0.3186813186813187,0.46153846153846156,1.0,0.5384615384615384,40,22999.9,40,0.03333333333333333
u105626,0.43333333333333335,0.09999999999999998,0.5,1.0,0.5,30,27099.8,30,0.03333333333333333
u105655,0.3,0.08333333333333337,0.6666666666666666,1.0,0.33333333333333337,10,17499.8,10,0.03333333333333333
u105736,0.4666666666666667,0.45000000000000007,0.35,0.2,0.65,60,19433.283333333333,60,0.06666666666666667
u105896,0.475,0.18131868131868134,0.46153846153846156,1.0,0.5384615384615384,40,41299.875,40,0.03333333333333333
u105899,0.46987951807228917,-0.007207207207207245,0.8,0.2222222222222222,0.19999999999999996,329,21665.551204819276,332,0.13333333333333333
u105900,0.5,-0.09890109890109894,0.38461538461538464,1.0,0.6153846153846154,40,17749.925,40,0.03333333333333333
u105959,0.5,0.2,0.3,1.0,0.7,30,4533.233333333334,30,0.03333333333333333
u105986,0.5,0.08333333333333331,0.4166666666666667,1.0,0.5833333333333333,36,20027.61111111111,36,0.03333333333333333
u106137,0.4666666666666667,-0.4,0.4,1.0,0.6,30,22133.266666666666,30,0.03333333333333333
u10616,0.494949494949495,-0.12121212121212122,0.6363636363636364,0.3,0.36363636363636365,97,20474.747474747473,99,0.3
u106193,0.4823529411764706,0.2573891625615764,0.5357142857142857,0.8,0.4642857142857143,85,27811.729411764707,85,0.13333333333333333
u106196,0.41424802110817943,-0.013810773653293307,0.753968253968254,0.6333333333333333,0.24603174603174605,359,15931.387862796833,379,0.6333333333333333
u10624,0.49765258215962443,0.07042253521126762,0.6197183098591549,0.45454545454545453,0.3802816901408451,198,50460.07042253521,213,0.16666666666666666
u106327,0.43333333333333335,-0.19999999999999998,0.3,1.0,0.7,30,14833.1,30,0.03333333333333333
u106433,0.45,0.04395604395604391,0.38461538461538464,0.5,0.6153846153846154,40,24624.825,40,0.06666666666666667
u106460,0.46153846153846156,0.35,0.25,1.0,0.75,13,19538.30769230769,13,0.03333333333333333
u106478,0.3,0.16666666666666669,0.3333333333333333,1.0,0.6666666666666667,10,27199.9,10,0.03333333333333333
u106481,0.3,0.16666666666666669,0.3333333333333333,1.0,0.6666666666666667,10,23999.8,10,0.03333333333333333
u106509,0.5,0.16666666666666669,0.3333333333333333,1.0,0.6666666666666667,10,23399.9,10,0.03333333333333333
u106551,0.5,-0.10000000000000003,0.4,1.0,0.6,30,24099.766666666666,30,0.03333333333333333
u106554,0.5,-0.09999999999999998,0.3,1.0,0.7,30,17333.266666666666,30,0.03333333333333333
u106605,0.43333333333333335,0.29999999999999993,0.4,1.0,0.6,30,33533.166666666664,30,0.03333333333333333
u106666,0.5,0.20000000000000007,0.7,1.0,0.30000000000000004,30,23566.433333333334,30,0.03333333333333333
u106730,0.4981132075471698,0.17402962206332995,0.5113636363636364,0.5714285714285714,0.48863636363636365,252,21260.36603773585,265,0.5333333333333333
u106788,0.4,0.6666666666666667,0.3333333333333333,1.0,0.6666666666666667,10,26199.8,10,0.03333333333333333
u106797,0.5,0.29999999999999993,0.4,0.42857142857142855,0.6,90,23488.855555555554,90,0.1
u106806,0.5,-0.2692307692307693,0.7692307692307693,1.0,0.23076923076923073,40,25899.975,40,0.03333333333333333
u106879,0.4666666666666667,-0.10000000000000003,0.4,1.0,0.6,30,16433.4,30,0.03333333333333333
u106979,0.4878048780487805,0.027472527472527486,0.6153846153846154,1.0,0.3846153846153846,39,24780.39024390244,41,0.03333333333333333
u107012,0.5,0.2333333333333334,0.6,0.6666666666666666,0.4,90,13477.766666666666,90,0.06666666666666667
u107172,0.5,0.10000000000000003,0.3,1.0,0.7,30,21599.866666666665,30,0.03333333333333333
u107221,0.4666666666666667,-0.19999999999999996,0.6,1.0,0.4,30,9899.9,30,0.06666666666666667
u107243,0.5,-0.10000000000000003,0.4,1.0,0.6,30,28566.466666666667,30,0.03333333333333333
u107249,0.5,-0.2,0.4,1.0,0.6,30,2633.1,30,0.03333333333333333
u107261,0.49074074074074076,0.11111111111111116,0.6666666666666666,0.6875,0.33333333333333337,208,19171.277777777777,216,0.36666666666666664
u107320,0.4666666666666667,0.09999999999999998,0.6,1.0,0.4,30,23366.6,30,0.03333333333333333
u107336,0.4666666666666667,-0.10000000000000003,0.4,1.0,0.6,30,23366.566666666666,30,0.03333333333333333
u107337,0.4,0.10439560439560447,0.5384615384615384,1.0,0.46153846153846156,40,25099.9,40,0.03333333333333333
u107405,0.475,0.4065934065934066,0.3076923076923077,1.0,0.6923076923076923,40,19874.95,40,0.03333333333333333
u107407,0.35294117647058826,-0.2,0.2,1.0,0.8,17,21411.70588235294,17,0.03333333333333333
u107447,0.43333333333333335,0.29999999999999993,0.4,1.0,0.6,30,24033.266666666666,30,0.03333333333333333
u107561,0.43333333333333335,-0.4,0.9,1.0,0.09999999999999998,30,26933.2,30,0.03333333333333333
u107567,0.43333333333333335,-0.30000000000000004,0.8,1.0,0.19999999999999996,30,23999.8,30,0.03333333333333333
u107733,0.5,-0.41666666666666663,0.6666666666666666,1.0,0.33333333333333337,10,21599.9,10,0.03333333333333333
u107754,0.5,0.054945054945054916,0.23076923076923078,1.0,0.7692307692307692,40,11524.875,40,0.03333333333333333
u107896,0.4722222222222222,-0.08333333333333331,0.3333333333333333,1.0,0.6666666666666667,36,26666.527777777777,36,0.03333333333333333
u107948,0.5,0.0,0.7,1.0,0.30000000000000004,30,29166.6,30,0.03333333333333333
u108020,0.5,0.04395604395604391,0.38461538461538464,1.0,0.6153846153846154,40,18299.9,40,0.03333333333333333
u108098,0.43333333333333335,-0.09999999999999998,0.7,1.0,0.30000000000000004,30,30566.533333333333,30,0.03333333333333333
u108104,0.43333333333333335,0.1,0.1,1.0,0.9,30,11633.133333333333,30,0.03333333333333333
u108148,0.49700598802395207,0.002734877734877683,0.6936936936936937,0.5882352941176471,0.3063063063063063,321,24999.97604790419,334,0.3333333333333333
u108347,0.5,-0.07142857142857145,0.35714285714285715,0.2222222222222222,0.6428571428571428,42,17999.880952380954,42,0.06666666666666667
u108369,0.47692307692307695,0.030655391120507303,0.6511627906976745,1.0,0.34883720930232553,126,32646.06923076923,130,0.13333333333333333
u108479,0.43333333333333335,0.09999999999999998,0.5,1.0,0.5,30,20899.8,30,0.03333333333333333
u108486,0.46503496503496505,0.0,0.7482517482517482,0.9333333333333333,0.2517482517482518,760,18841.431235431235,858,0.9333333333333333
u108607,0.475,0.17582417582417587,0.5384615384615384,1.0,0.46153846153846156,40,24774.925,40,0.03333333333333333
u108646,0.43333333333333335,-0.10000000000000003,0.4,1.0,0.6,30,27333.133333333335,30,0.03333333333333333
u108731,0.5,-0.19999999999999998,0.3,1.0,0.7,30,21699.833333333332,30,0.03333333333333333
u108845,0.5,0.22644927536231885,0.5652173913043478,0.6666666666666666,0.4347826086956522,70,24428.5,70,0.13333333333333333
u108876,0.38461538461538464,0.30000000000000004,0.5,1.0,0.5,13,17538.076923076922,13,0.03333333333333333
u108999,0.5,-0.5,1.0,1.0,0.0,10,19200.0,10,0.03333333333333333
u109093,0.5,-0.49999999999999994,0.7,1.0,0.30000000000000004,30,24766.666666666668,30,0.03333333333333333
u109094,0.5,0.09999999999999998,0.5,0.6666666666666666,0.5,30,37466.46666666667,30,0.06666666666666667
u109123,0.43333333333333335,-0.10000000000000009,0.8,1.0,0.19999999999999996,30,37033.2,30,0.03333333333333333
u109213,0.5,0.4,0.0,1.0,1.0,30,25933.2,30,0.03333333333333333
u109238,0.5,-0.027272727272727282,0.3,0.25,0.7,32,23749.84375,32,0.06666666666666667
u109333,0.5,0.10000000000000003,0.3,1.0,0.7,30,25499.933333333334,30,0.03333333333333333
u109367,0.46153846153846156,0.30000000000000004,0.5,1.0,0.5,13,28922.69230769231,13,0.03333333333333333
u109373,0.4666666666666667,-0.2,0.2,1.0,0.8,30,22099.866666666665,30,0.03333333333333333
u109400,0.5,-0.05357142857142855,0.42857142857142855,0.14285714285714285,0.5714285714285714,22,28818.045454545456,22,0.06666666666666667
u109402,0.5,-0.13333333333333341,0.8,0.3,0.19999999999999996,16,31687.5,16,0.1
u109475,0.43333333333333335,-0.39999999999999997,0.7,1.0,0.30000000000000004,30,19899.9,30,0.03333333333333333
u109477,0.3,0.0,0.0,1.0,1.0,10,22999.8,10,0.03333333333333333
u109520,0.4666666666666667,0.09999999999999998,0.5,1.0,0.5,30,24033.266666666666,30,0.03333333333333333
u109587,0.48,0.14338235294117652,0.5625,1.0,0.4375,50,31599.92,50,0.03333333333333333
u109623,0.5,-0.2,0.5,1.0,0.5,30,37399.76666666667,30,0.03333333333333333
u109713,0.5,-0.038461538461538436,0.5384615384615384,1.0,0.46153846153846156,40,13449.9,40,0.03333333333333333
u109732,0.46,-0.02941176470588236,0.5,1.0,0.5,50,28599.96,50,0.03333333333333333
u10975,0.38,0.30659536541889476,0.5757575757575758,0.5714285714285714,0.4242424242424242,100,14660.0,100,0.26666666666666666
u109762,0.4978540772532189,0.2752247752247753,0.5324675324675324,0.2608695652173913,0.4675324675324676,226,20639.3991416309,233,0.2
u109769,0.5,-0.10000000000000009,0.8,1.0,0.19999999999999996,30,23266.5,30,0.03333333333333333
u109969,0.43333333333333335,-0.29999999999999993,0.7,1.0,0.30000000000000004,30,24366.566666666666,30,0.03333333333333333
u109997,0.5,0.20833333333333331,0.4166666666666667,1.0,0.5833333333333333,69,15347.166666666666,72,0.06666666666666667
u110125,0.5,-0.10000000000000003,0.4,1.0,0.6,30,18966.533333333333,30,0.03333333333333333
u110133,0.4,-0.09999999999999998,0.6,1.0,0.4,30,22133.233333333334,30,0.03333333333333333
u110163,0.4666666666666667,0.3,0.2,1.0,0.8,30,35733.2,30,0.03333333333333333
u110166,0.5,0.09999999999999998,0.6,1.0,0.4,30,24299.933333333334,30,0.03333333333333333
u110182,0.4666666666666667,0.0,0.2,1.0,0.8,30,20399.9,30,0.03333333333333333
u110199,0.4666666666666667,0.19999999999999998,0.1,1.0,0.9,30,21333.2,30,0.03333333333333333
u11031,0.4961439588688946,-0.08181276088252831,0.6356589147286822,0.7058823529411765,0.3643410852713178,302,24781.48586118252,389,0.4
u110312,0.48,0.014705882352941124,0.75,1.0,0.25,50,25959.94,50,0.03333333333333333
u110348,0.48497854077253216,0.12071262071262079,0.5844155844155844,1.0,0.4155844155844156,230,25420.579399141632,233,0.3333333333333333
u110400,0.4,-0.09999999999999998,0.3,1.0,0.7,30,19233.2,30,0.03333333333333333
u110420,0.43333333333333335,-0.2,0.4,1.0,0.6,30,26166.533333333333,30,0.03333333333333333
u110421,0.5,-0.14545454545454545,0.6,1.0,0.4,32,27343.625,32,0.03333333333333333
u110435,0.48,0.5073529411764706,0.375,1.0,0.625,50,23139.9,50,0.03333333333333333
u110476,0.49038461538461536,-0.019327731092437017,0.6764705882352942,0.1,0.32352941176470584,100,24288.41346153846,104,0.06666666666666667
u110510,0.47869674185463656,-0.007518796992481147,0.7368421052631579,0.5625,0.26315789473684215,357,24506.250626566416,399,0.3
u110569,0.4666666666666667,-0.39999999999999997,0.7,1.0,0.30000000000000004,30,20999.9,30,0.03333333333333333
u110815,0.48,0.31985294117647056,0.5625,0.25,0.4375,50,22159.88,50,0.06666666666666667
u110832,0.4603174603174603,-0.04761904761904756,0.6666666666666666,0.5714285714285714,0.33333333333333337,62,29111.079365079364,63,0.26666666666666666
u110852,0.4666666666666667,-0.2,0.2,1.0,0.8,30,4333.133333333333,30,0.03333333333333333
u110870,0.4117647058823529,0.4,0.6,0.6666666666666666,0.4,17,17588.235294117647,17,0.06666666666666667
u110901,0.5,0.09999999999999998,0.6,1.0,0.4,30,27066.5,30,0.03333333333333333
u110964,0.4551971326164875,0.010752688172043001,0.7741935483870968,0.5,0.22580645161290325,269,22680.985663082436,279,0.5
u110985,0.38461538461538464,0.09999999999999998,0.5,1.0,0.5,13,16230.538461538461,13,0.03333333333333333
u111021,0.5,-0.4,0.5,1.0,0.5,30,4199.833333333333,30,0.03333333333333333
u111099,0.4682274247491639,0.11323232323232324,0.6767676767676768,1.0,0.3232323232323232,281,26150.464882943143,299,0.13333333333333333
u111170,0.43333333333333335,-0.09999999999999998,0.6,1.0,0.4,30,26133.2,30,0.03333333333333333
u111180,0.5,-0.5,0.8,1.0,0.19999999999999996,30,12433.233333333334,30,0.03333333333333333
u111193,0.5,0.08333333333333331,0.25,1.0,0.75,26,27307.576923076922,26,0.03333333333333333
u111280,0.4666666666666667,0.0,0.1,1.0,0.9,30,32233.233333333334,30,0.03333333333333333
u111315,0.43333333333333335,0.09999999999999998,0.5,1.0,0.5,30,29866.533333333333,30,0.03333333333333333
u111338,0.5,-0.09999999999999998,0.3,1.0,0.7,30,19433.433333333334,30,0.03333333333333333
u111360,0.3076923076923077,-0.35,0.75,1.0,0.25,13,18461.53846153846,13,0.03333333333333333
u111446,0.38461538461538464,0.35,0.25,1.0,0.75,13,22615.23076923077,13,0.03333333333333333
u111568,0.5,-0.19999999999999996,0.7,1.0,0.30000000000000004,30,8633.2,30,0.03333333333333333
u111641,0.5,-0.09999999999999998,0.5,1.0,0.5,30,26033.133333333335,30,0.03333333333333333
u111682,0.4666666666666667,0.2,0.3,0.2,0.7,30,41166.46666666667,30,0.06666666666666667
u111765,0.4666666666666667,-0.20000000000000007,0.8,1.0,0.19999999999999996,30,27133.2,30,0.03333333333333333
u111800,0.42857142857142855,0.16666666666666669,0.4523809523809524,0.2857142857142857,0.5476190476190477,119,24063.444444444445,126,0.26666666666666666
u111919,0.45,0.12087912087912084,0.3076923076923077,1.0,0.6923076923076923,40,7224.95,40,0.03333333333333333
u111940,0.36666666666666664,0.10000000000000003,0.3,1.0,0.7,30,19666.6,30,0.03333333333333333
u111970,0.3076923076923077,0.09999999999999998,0.5,0.11764705882352941,0.5,13,23922.76923076923,13,0.06666666666666667
u111983,0.5,0.0,0.3,1.0,0.7,30,24199.866666666665,30,0.03333333333333333
u112014,0.4,-0.3333333333333333,0.3333333333333333,1.0,0.6666666666666667,10,21399.8,10,0.03333333333333333
u112133,0.5,-0.09999999999999998,0.3,1.0,0.7,30,7866.533333333334,30,0.03333333333333333
u112276,0.4666666666666667,-0.09999999999999998,0.5,1.0,0.5,30,6433.066666666667,30,0.03333333333333333
u112325,0.4666666666666667,0.4,0.4,1.0,0.6,30,29666.533333333333,30,0.03333333333333333
u112346,0.42424242424242425,-0.09090909090909094,0.36363636363636365,1.0,0.6363636363636364,33,18787.81818181818,33,0.03333333333333333
u112498,0.5,0.0,0.5,1.0,0.5,30,36766.46666666667,30,0.03333333333333333
u112544,0.36666666666666664,0.1,0.1,1.0,0.9,30,6999.766666666666,30,0.03333333333333333
u112588,0.45,0.46703296703296704,0.46153846153846156,1.0,0.5384615384615384,40,26349.975,40,0.03333333333333333
u112595,0.43333333333333335,-0.09999999999999998,0.5,1.0,0.5,30,17933.2,30,0.03333333333333333
u112603,0.5,-0.09999999999999998,0.3,1.0,0.7,30,17499.866666666665,30,0.03333333333333333
u112620,0.5,-0.0892857142857143,0.7142857142857143,1.0,0.2857142857142857,22,20363.545454545456,22,0.03333333333333333
u112646,0.36666666666666664,0.2,0.2,0.25,0.8,30,5466.433333333333,30,0.06666666666666667
u112704,0.3333333333333333,-0.19999999999999998,0.3,1.0,0.7,30,2333.233333333333,30,0.03333333333333333
u112781,0.4666666666666667,-0.09999999999999998,0.7,1.0,0.30000000000000004,30,24633.233333333334,30,0.03333333333333333
u112792,0.5,0.0,0.7,1.0,0.30000000000000004,30,23099.8,30,0.03333333333333333
